Rev,HA,Carb
0.25134040534952756,0.4930358678020984,0.33452483864324856
0.23499907792454,0.16545406978939695,0.44363594670014045
0.4663143165244711,0.08217264700978721,0.28727190444005196
0.006978559432837245,0.7707919703339614,0.9236092539692666
0.626937155627526,8.890360306021337e-05,0.3070515653295764
0.8198529285433004,0.287764373691245,0.027206043154140318
0.2028762150661334,0.4995534906686865,0.390434800389404
0.17239075588401798,0.31009206454268706,0.4482605043514748
0.7820828914917258,0.3092359733129776,0.04116476695012996
0.0049981416476278925,0.8009969106533142,0.9552004039630465
0.6346864526313376,0.19630822000889894,0.12324741835919215
0.5513827241138584,0.0030737499382708423,0.36014006849827684
0.012772534081344522,0.7879876501276435,0.8589674314655794
0.8592017434977359,0.275514235270952,0.014443591791399535
0.1403247189364755,0.5336997488931153,0.4841947921937606
0.4399421412476312,0.42905675107406344,0.20658481898209186
0.06522835547150566,0.31122089460292784,0.7539942145093167
0.8596348847405626,0.27397556594917716,0.014434833716424908
0.4703033528738656,0.07105244425690885,0.28784704632945257
0.2685145680336955,0.4884413414175563,0.31728023387715465
0.7369684637292174,0.3258913883671959,0.06060165893959114
0.738147659768695,0.3190364349125861,0.060601643423879324
0.7252843275743055,0.32893489216017274,0.06596688191682218
0.6442583950696431,0.00021099340558531333,0.2942620534662431
0.10556229794896702,0.5435135804591527,0.5527810790302606
0.03683291762527005,0.6229884490464701,0.7487388358747324
0.1661711587240805,0.4438088137654362,0.44411405997706654
0.014783052344696963,0.6351046708077963,0.9129802292672916
0.5571969127692523,0.0037423247338852048,0.3357718213040242
0.7184223984108081,0.04264798599562072,0.15527742249171744
0.09586264776799137,0.5209135140375573,0.5745236036719604
0.05087109543321478,0.44165097159283995,0.7208442954067419
0.6268820920360025,8.854758281014051e-05,0.30719572507827836
0.7076537216033123,0.3355858415898796,0.07423688006497244
0.46957139582773444,0.07167692038205577,0.2880099067382997
0.025263869024566784,0.5822361774064047,0.8143353744375978
0.34610334795567077,0.05548239096041539,0.48863075711760384
0.8859697482776979,0.14478596809374378,0.030758452312192167
0.19062880312530106,0.5038895283424965,0.4064611039173261
0.9286049948282068,0.24590211423036165,0.0005415436739042963
0.9411821532149235,0.23804673491297035,0.00013795252463395124
0.6267399088421258,0.00013476855993053096,0.3065656426366925
0.4874270124381536,0.03181798650603165,0.3165766638411425
0.0028034192241266883,0.8712466673457591,0.9678158954115536
0.12788515148862664,0.5375674558801025,0.5070655704308641
0.6268209733250109,0.00016811775703301501,0.30617534539202085
0.21255707648682928,0.49685132753687794,0.3783346045564037
0.06181943172774274,0.3224250205875087,0.7688169357753807
0.02705465281227099,0.6615157202467213,0.7884901404590676
0.21684657469369453,0.3286462341588286,0.3846651614575825
0.5176578141934943,0.3925495654962524,0.16686343432648465
0.5441178000071265,0.023110209596439297,0.2836122508903741
0.8187510415532879,0.21434835730449764,0.03334034275815366
0.6022630246146158,0.3619055795116476,0.1249785374403559
0.7967534349714656,0.05155227462319747,0.11929833467154609
0.3875954081407359,0.43848129442096795,0.2344979339817114
0.6269242980878161,8.111060258857419e-05,0.30733568322802957
0.8449928513221937,0.2812416346717824,0.018288213635511797
0.7363693392040119,0.10366045811164462,0.10366228462904553
0.6699483113525081,0.3386872768273067,0.09235783445152855
0.232432579922334,0.30217028782241356,0.37198996592337674
0.22042792125326713,0.4939891308651382,0.3689178489364426
0.018810072429430037,0.5984355328680211,0.8660970958750455
0.7204839571249001,0.32961065261767963,0.06828013482316501
0.6835120781236617,0.33991866692772293,0.0857015545752886
0.47790503260985034,0.36170117667069196,0.1878522487555781
0.3615046380124601,0.4712332954603563,0.24882892905458054
0.3968724177811462,0.03499578685270407,0.45707850363943103
0.6264436249127256,0.00023003790385224684,0.3058642160992675
0.45496666794952384,0.09161129216986252,0.2732890084641911
0.9078877892031992,0.1336158306430059,0.0373515908658364
0.26649773388123404,0.0972280199956064,0.5400637452600388
0.916873483451342,0.25358762607189117,0.0025330021585285812
0.5620895327048072,0.014702391046033403,0.28839275937784914
0.563355586415321,0.014702315021937862,0.2876635737804767
0.06451465380445529,0.6557338096002401,0.6535238930205568
0.007115881687186115,0.8628471619459513,0.897287564348105
0.22154670304226237,0.49300893182381333,0.3675067122150269
0.35310149841873095,0.4780051184570534,0.2535786334156033
0.09795691848289768,0.578487310314855,0.5685880284250142
0.6754349145185153,0.31687044058028774,0.09121777022878967
0.47106070354993007,0.07075644919428044,0.28746784641593426
0.4670074446475315,0.0728418330534919,0.2896812674596783
0.2862377619624598,0.22670052516686048,0.3457155634795107
0.9333385223891818,0.24105540614725668,0.0002346723250095906
0.01537716229381213,0.8540440920741973,0.841186558169572
0.9394052701877496,0.2372642850492768,0.00021863893306353649
0.1800445528770433,0.5097199045187483,0.42120795578512615
0.030594779348949847,0.5152932523119392,0.8061189549763634
0.3994089155294261,0.24923409149144138,0.2492610427913219
0.09529775224820383,0.5804475838231828,0.5742577508316137
0.8856091930921944,0.2639679734715526,0.008613284098460457
0.4557991114832577,0.04765057259755677,0.31974885976138445
0.00915008742268243,0.716899978560304,0.9292064544212014
0.7975357744181946,0.24075484681618514,0.0382956792624827
0.5524460016027805,0.37621499519811746,0.1496475394058141
0.6647085035714232,0.3446710436936166,0.09471287068589204
0.2345930922798055,0.1168382299473593,0.5632071639666073
0.25985725768376,0.10125528262844787,0.5441451478968591
0.6269506876598133,8.005412072016317e-05,0.307345003287011
0.8705730958391517,0.15872373740813303,0.02929852795149204
0.21151121595401953,0.4799146733079765,0.38047303123853693
0.10908122786085624,0.2204460462492655,0.6700333149836271
0.6265064612607466,0.00019761108599936476,0.3060863179350748
0.8378926627342976,0.08145154291765347,0.08145177025451505
0.08871281212491787,0.5975561914655403,0.5899207581983259
0.5245688964578814,0.0059320387352683425,0.37713502710976
0.470832349018979,0.07086067880433773,0.28765117387755523
0.8150241967440573,0.2906689895130606,0.02887720898953325
0.03213481157481039,0.47207335651673676,0.8547342399801469
0.6258112841368753,0.0002817839561084873,0.3057101594038423
0.6258379690203016,0.00028240368112753873,0.30569720656671684
0.6269164456212417,8.147070093438455e-05,0.307336014003211
0.3808504784364752,0.463311483486761,0.23796991991118197
0.6603610632875795,0.0008518161702245568,0.27838452948693043
0.6264259638313454,0.00015118404642753226,0.3066322122453054
0.35787219948855,0.46472940883719854,0.2508508820128452
0.29420140326811,0.4906234167542738,0.29420133004778937
0.18004720049370185,0.5095217728577898,0.42120982007509516
0.5317743320687515,0.005020344915858512,0.3728535189208717
0.9201450993548627,0.2533365740116876,0.0018479176891632897
0.3951068056934716,0.4576944399914915,0.23013598382174996
0.6269211840549714,8.120165580225556e-05,0.30733199401225897
0.6111626454595039,0.00013555241789395375,0.31950266906692665
0.6116255058448872,0.00013546777797264449,0.3190842867221983
0.6100645961758838,0.10871712608137167,0.16442442371904067
0.16651612897255666,0.23062667478581864,0.48708646543454404
0.12244613256050267,0.5424278980170338,0.5173453605206804
0.4795678293751436,0.30605772458888214,0.19043886892190792
0.37023683138435476,0.31295009280486225,0.25573423981638643
0.5317663867924102,0.005003436109119623,0.37368478301872576
0.7114895322762345,0.24981600618135638,0.07677589048175139
0.4688983171754521,0.07110238442985457,0.2900764990528483
0.1495599265402662,0.5261713180713904,0.46847490820464505
0.0683916339348674,0.30129367584632655,0.7516111546814055
0.4531508794242658,0.27085126001561804,0.21010667042915776
0.09940391025715181,0.23449324985808917,0.6858147464300021
0.6165313319519428,0.35786766759931177,0.11802195302052146
0.6262539986432457,0.0002451245074143224,0.3058577584788232
0.5346575097020226,0.037328172255114415,0.2833778706872638
0.3663514437765905,0.3662501576348662,0.2511425322821831
0.9462134385103729,0.2353287021611098,0.00015925084863379013
0.07940435265786482,0.3862328021049059,0.6317611065908848
0.2701381076723193,0.4887409329552875,0.31575454087706323
0.8150322796015652,0.28932760153162485,0.028920042273762464
0.798926497977915,0.2976590053830911,0.03484764641373208
0.6335645854415982,0.2659339599392875,0.12055483835377902
0.01385732008198746,0.6712581534477683,0.8767304215136202
0.3238342748407653,0.48753801001533287,0.2718213944119465
0.016617804277925315,0.7949096286888157,0.8361029444784622
0.19088904797564463,0.30644992704032786,0.42206357911680725
0.6267270283462841,0.00010991779303594568,0.30692240035976825
0.8524133443531415,0.2787744317920043,0.01608923500516451
0.05819671890986295,0.3351977083133729,0.7782599506361817
0.5908532318832416,0.36578411394988825,0.1305630997521086
0.19712332743090874,0.5004688067092218,0.39784245287255315
0.14106499656739885,0.1862718809605297,0.6367232970462581
0.01184851525550499,0.6706159848780316,0.9251316425308646
0.24798830351607856,0.24794887473728552,0.37332271023734687
0.20081860571502025,0.1393428776138354,0.5874326741966922
0.35197037287579025,0.05287967638618238,0.4849599441182982
0.6267460536455552,0.00011022922124300515,0.3068485813658234
0.6276783658142889,0.0036008400412190426,0.30040375868829305
0.007742466211813442,0.8014216487818411,0.9206192810083629
0.2166997280003848,0.49491764796576443,0.37335976619398564
0.5225273433589906,0.39066432914846877,0.16442278308404676
0.5322951755322314,0.18151415335762566,0.1815165140699387
0.027674492548228603,0.790195851856712,0.780441878934092
0.04091477425508625,0.5638088437838686,0.7384312728226448
0.3394814333788955,0.4810276181227547,0.26177338578580556
0.5354794479549898,0.004599472845661409,0.37106564908620854
0.25973466169429477,0.14584618784502973,0.4305649421657715
0.46929494921291676,0.07129530356269102,0.2888182171155881
0.4702050775459936,0.07115444033916125,0.2878144816210453
0.05012821834721899,0.6000308261279534,0.7000402620017805
0.5972974631528649,0.3621920542641198,0.12747798946355407
0.48854271228660523,0.40531474067836415,0.18166846280456922
0.01735554095836948,0.7132350121384814,0.836225742832729
0.4079991955501703,0.03127133012278818,0.450433432040948
0.6265886985404755,0.35394290961778574,0.11314809333574898
0.9374945453531787,0.23823362725544597,0.00019139555106762826
0.9387419542050334,0.14390995517224656,0.02161157997654839
0.3968658390449218,0.03498616303032269,0.4579135960690239
0.8769835126640282,0.2003782492544052,0.015886473849492252
0.16510819989091974,0.5165438400639226,0.4434054664668506
0.12452871560747704,0.5135505317426616,0.5136270428892209
0.6310000881027384,8.77531352652934e-05,0.3059696863898504
0.9094469250724884,0.2548742460049875,0.003916264045589677
0.6402731344225189,0.1366600775156615,0.13667472595684507
0.5634093229729115,0.0020917364966492554,0.3517473798393284
0.6265680300982102,0.00014919915069706196,0.30656729970846397
0.7847289329502605,0.13909188625559188,0.0673536804587917
0.8733780415696764,0.11371698803955743,0.05041085264636817
0.1084409388477481,0.4055571097692844,0.5542203427255941
0.6821980194104282,0.34055022421698994,0.08631924571868163
0.7622870210298992,0.3187407575290609,0.049148877228074934
0.6259226780668181,0.00026886513633952606,0.3057350752808064
0.031642457266885644,0.5368661486618496,0.7894872514063551
0.4506893898725061,0.42453276456329336,0.20100269068362045
0.45200917594683554,0.4161803724069592,0.2010026530502944
0.19201685940117938,0.5032326404098023,0.4046440267948873
0.3824669331347608,0.46034866611328407,0.23716503265212818
0.6267244188218773,0.00011042645061137711,0.3069193850574767
0.04445131157046369,0.396495427120008,0.8184811978188428
0.11327995373981799,0.5537828790443642,0.5355275557468436
0.6259154103405938,0.00015527948816483332,0.30691109448756504
0.5974453712988324,0.32903568088252255,0.127798536218101
0.046232387812243425,0.607248965072022,0.7194799485006363
0.26453867169435547,0.4904637321387107,0.32111260585712564
0.0640611367041727,0.3759777998884651,0.6880199046095778
0.31563085745091446,0.4872918036223043,0.27761035131904477
0.2590946546458837,0.12438398676423036,0.4611579388222616
0.8654051166874241,0.2732636300821959,0.012971104754985334
0.4678265362632067,0.26820177288249264,0.20174014081417635
0.8064934672533756,0.27426963762505685,0.03246773097760049
0.6422199724454575,0.3438278759345075,0.1055499239729444
0.4827269802600351,0.012479064356339019,0.40379062319894227
0.8834201107311123,0.2650788306437462,0.009070992447270105
0.7530044874817353,0.325310615247894,0.05318374621336431
0.7076672820062085,0.33379209203611326,0.07428078303076475
0.6258152720601389,0.0002608769609618407,0.30591722032160473
0.470004499008971,0.07098346269136001,0.2881712614122842
0.10199780656706066,0.23028374604245266,0.6783760651393128
0.07829791536507245,0.6203065868549142,0.6159573868068856
0.41707040851593197,0.02845058391703279,0.4436898682780773
0.5529683268243992,0.21767854808380635,0.16181548101250412
0.01288681184006326,0.6840848901353753,0.8815462742780639
0.6267833520778732,0.00015992080981612,0.30619764561061596
0.9286064285231078,0.24517779325003897,0.000553253232767213
0.2958790607808358,0.4041087841122358,0.2958791302652824
0.29800896898480067,0.08741167008656359,0.5036095541676417
0.5245516456595064,0.005890849776734659,0.37740463255158374
0.42575731091776947,0.042928801799491365,0.3618461156861109
0.3168696452026499,0.4886402534396252,0.27668564242272975
0.005793604794444713,0.9095625508751518,0.9096130956332977
0.12082632735922666,0.5445785179500109,0.5204506429584046
0.6334802166873439,0.3511049042425022,0.10988059112114147
0.6252366441955606,0.00035925224870252836,0.30557221560756564
0.920150480896411,0.25142401651452934,0.0018854988742550804
0.7510730754714725,0.3236695368391384,0.05407765686189657
0.7522848522556795,0.31675149918560785,0.05407760617930024
0.9310600692044426,0.24288114848590592,0.0003720374718017828
0.6662367420903086,0.3409199139596451,0.0940714602977558
0.46657791244939256,0.07775585556708081,0.2873333801294222
0.4398703689371658,0.43121738259176595,0.20648295098838806
0.9376776325673339,0.23796869508572047,0.00021513848971922863
0.008134333501041407,0.7328976474793858,0.9383826251855144
0.4016169475676003,0.033381258856753436,0.4538918408144585
0.6266049515535852,0.00013381564472055303,0.30676862195191307
0.7726035593239937,0.311290367277745,0.04493500859516567
0.6265842526377529,0.35401466344523397,0.11313760354050428
0.26853239461559636,0.4876543313037906,0.3172968079576344
0.6671792100454244,0.001538154900395656,0.2677926862581262
0.7530140795053224,0.3223794030244056,0.053220945273066166
0.38797249019073005,0.03824263310612613,0.46298002302541175
0.6308092645680025,8.679951488474875e-05,0.3060386319050986
0.05612487247295963,0.5280017769048156,0.6853747044739381
0.375708390031225,0.26216401077121604,0.2622008854467612
0.43756820107890504,0.3248793630261793,0.21259558036731552
0.7141947368158948,0.3343205582827195,0.0711339065319743
0.04159588524344862,0.6802255165086,0.726170228690376
0.3699559774305663,0.47065220124594437,0.24394719509075438
0.4945069503819132,0.40295585706198356,0.17857384173123889
0.2664956903805256,0.09722545467960116,0.5402160318291725
0.482722891847003,0.08723630191040406,0.2730351482671582
0.14739163152935417,0.5288455949789893,0.47219482477031693
0.6268889932231501,8.824371607380644e-05,0.3072237604229722
0.013926003329608342,0.6450132723199342,0.9167375340668948
0.5094830181079557,0.23694905318684675,0.18247243053210357
0.21111136036190406,0.49235758406298163,0.38015889516167994
0.08324109097199611,0.2665925715344172,0.6943566999764179
0.8592007593403614,0.2759483327359202,0.014405893502874032
0.7213262539892988,0.10825022367118338,0.10825253934252398
0.5703302862628561,0.37300798136054036,0.14066059350748622
0.5503030978573413,0.37928242750023317,0.15057246515737654
0.5703918840859068,0.3694345749952293,0.14078387240990337
0.7042666655682112,0.3361772132487936,0.0758333743149996
0.8449928362115282,0.28260527074864605,0.018288037454920563
0.02203253375738161,0.5554690565519392,0.8859210535079901
0.4677758572199756,0.07425171731573849,0.2866674422021751
0.5886685787597042,0.36720278008218105,0.1316337501447436
0.23491186261281594,0.47006466499871224,0.35261764998381934
0.25511445979340475,0.41823315271782474,0.34567263333026316
0.049995209396732555,0.4773346911003384,0.7149985245706035
0.8654094711214165,0.2727016474924845,0.013003176156500398
0.47076741232373814,0.07081197346698721,0.2877599693024885
0.020382603201676116,0.5740749957544437,0.8721161594020655
0.4325231850105386,0.2902936623829171,0.21971935649021576
0.5715322230336133,0.28586240214022757,0.14306433467188207
0.6250018939474176,6.218191024618685e-05,0.30968986106648655
0.8907165975961489,0.1803790415626058,0.01645882032698984
0.5317516155357085,0.005034624658686335,0.37332023815802606
0.42209524852388014,0.1010349791063065,0.2936706940053691
0.6266024987302339,0.00018548782153425704,0.3061507880021624
0.6661980354109552,0.344587409645327,0.09396609113747022
0.0014809100208797743,0.9445266072229924,0.972262586989428
0.8133657625133586,0.2907607877241147,0.029501954588998194
0.07261525100530235,0.2908233954120201,0.7271988392697643
0.5754831927683997,0.009461726508572318,0.29247047321924574
0.05993584691663365,0.6124708048663143,0.6682126231764819
0.24320114933412793,0.3512564726348399,0.35131512934797215
0.4658022978505026,0.07728206646937663,0.28767547732900234
0.2625752387716111,0.44675762351678044,0.3240271823893278
0.01993982131142334,0.6324253288544551,0.8366565619657292
0.7321965853210817,0.33035379295252104,0.06269243584659145
0.014429228595934353,0.7725002633532078,0.8483736949738455
0.513961155717658,0.18992294640991653,0.1899374966852516
0.1495712862947718,0.5193679457220555,0.4684820467793601
0.4804552771592585,0.012864973532089574,0.4057938734571551
0.6309398839054935,0.0001024918614185532,0.3057915606476679
0.7510836202815591,0.3229059574323191,0.05411777837070609
0.17088128687362164,0.1708808200995136,0.5535106338211848
0.8857154194001489,0.2392202591294838,0.015085667611914367
0.07461006653798886,0.36378865793369297,0.6529783749693926
0.01709933708148049,0.8290141566570682,0.8305301081499735
0.9472901469268253,0.2351732391725654,0.00014133509802706452
0.6127453932927215,0.35864499567568925,0.11987577485813435
0.6557351466474186,0.24260061523174584,0.1049118264611288
0.6579500360495599,0.2404489765514265,0.10491178460579761
0.8430315155306146,0.2836363789841812,0.018947018112551218
0.2464523864128976,0.1094437746124107,0.5555627950407682
0.6264063958868374,0.00018463222232721234,0.3063340833814953
0.8509827334439902,0.2804644815325634,0.016490116431294406
0.04756617533125889,0.38091787213240086,0.8095700140007528
0.07912968778542245,0.27645897165674316,0.7255710300616808
0.6822391007130235,0.3374847821643163,0.0864375304289299
0.7511724890543809,0.19129254904541898,0.06692178276750534
0.1327065275936087,0.5370629250887475,0.4978826862408626
0.2513654053222977,0.49220681841501096,0.3345469849595869
0.4694744950040455,0.07111281034347756,0.2889487648567013
0.3291982125940881,0.4875944577559943,0.2682162257656236
0.009001877519864122,0.8950352635315914,0.8834115535225958
0.07062154412478948,0.6377375632369424,0.6363300988766896
0.6268514884691253,9.007915078078956e-05,0.3072025163236015
0.5245981109473717,0.1850175172914452,0.18502565552858188
0.4268253631513653,0.02560316882449656,0.4384500906972502
0.6248495944062346,0.00012136366504742228,0.3080321408682232
0.5513766241940651,0.0030592601500958974,0.3601484437617161
0.8654034954644131,0.2734118932773411,0.012962101556498707
0.8279995232661177,0.25462056841784425,0.025330555739969722
0.03281433813419,0.7521449895173747,0.7582035469726257
0.696528443447653,0.2108491253048995,0.08958596947110031
0.8639062666108904,0.2739038621079771,0.013320279189682534
0.7406875694467006,0.22202050494569525,0.06647527605128287
0.6268012532672019,0.00012358013960931508,0.30669982572129706
0.13198718233161566,0.3489623880057095,0.5117427161682152
0.4399177087113343,0.43000345203135326,0.206550156555716
0.06370241856865677,0.43821131309797706,0.6722958021335038
0.5703700101794376,0.3712443149603763,0.1407402277652475
0.4668190444622747,0.01566598065112834,0.4147036420074879
0.029436147312331757,0.4916091725983057,0.8613455798847474
0.9054033075291107,0.11604353344480771,0.04804816447742879
0.9043503732650113,0.11659180760315319,0.04870301955691187
0.13707442193212396,0.5348113263073461,0.4900893694054954
0.04445783507081069,0.3964995167287474,0.8184131038565168
0.32630230744839184,0.48851731707694546,0.27016085936078266
0.464480124042826,0.07492779793100433,0.29140589914999643
0.626730294665989,0.00013427422424196737,0.3065678469803592
0.3931500527152639,0.4554595585168681,0.23132351605090895
0.4885215668849984,0.40627876170822785,0.1816345044947647
0.529136960058221,0.31983341382820774,0.162910098993992
0.4486686690479076,0.01985539494284694,0.4246358092399008
0.8423694481254335,0.054611307112577605,0.10713331311550403
0.021522658266846007,0.6441605803661853,0.8220948864574403
0.7716729711387817,0.016538416154674145,0.18044733847964523
0.5288505818316298,0.005355376549011008,0.3749664221345015
0.4258195969717885,0.23438822918999014,0.23442679027962293
0.4353522783320574,0.23469475748074262,0.23200911829376902
0.7104556145726882,0.30483576055118805,0.07345806524624307
0.7382316517421321,0.14927857056382707,0.08384606076833748
0.6298137242274521,0.35363220316912186,0.1115529168579444
0.46577024822955304,0.0736995885634196,0.2905269555313414
0.6835614454206556,0.3367058578076198,0.08584434117736768
0.5588441067313039,0.02953057147414743,0.27885129953031157
0.1975001154057983,0.4646846628254159,0.39812495599963776
0.6269094498326153,7.457896063320665e-05,0.3075473615225318
0.8898796892648518,0.22913349033016855,0.008919494632600663
0.8898797005502677,0.20642320276754986,0.01424707439897881
0.14358525471350497,0.5310134167609316,0.47870400277285086
0.6264809981780995,0.00019726178975402296,0.30610617227797815
0.5403801132297044,0.004157139354612349,0.36719077216784024
0.11331881379424992,0.5534481576185378,0.5355479209769853
0.46540241180737757,0.07399282974393526,0.2907909700999074
0.5794494098745708,0.001192336818628405,0.33975301232039967
0.662964401389737,0.000816435163867333,0.27836405045429696
0.6669591395036782,0.005869161840312741,0.26668893240955593
0.5503509861563621,0.37729802086755004,0.15066361814311963
0.5566972763019017,0.0026432379044549234,0.3562327996275089
0.5671345359390281,0.002643285122986304,0.3466815103605904
0.03086037089762741,0.6769326481169963,0.7692524662201011
0.2942135620562571,0.4896050323967559,0.29421359934056673
0.9201524826583837,0.25129788716543416,0.0019072842185008543
0.47419029182149675,0.014108730373021133,0.40974677041207763
0.15570421363923218,0.21600950003580904,0.5175448182887173
0.040073375351488874,0.7325981662093178,0.7312205397433807
0.4848296253764817,0.08414874514038403,0.2558716805203648
0.13642613636278247,0.19039937747617347,0.6397400192786628
0.7790173137453961,0.30888361715277957,0.042409244188268226
0.15157869202426227,0.41665771336673785,0.46973671743793205
0.0890638034133011,0.5441322962908686,0.5900787068522684
0.32890717117932255,0.1797558298168224,0.32890096683216946
0.6264852418690037,0.00018314733399879042,0.3062827699822359
0.15773433392550126,0.5221618427879271,0.4550042476762544
0.8246474581347119,0.2407505567655005,0.03224192716109366
0.011099278919482047,0.8351523068112529,0.8681423582716595
0.6940928221218742,0.286177758339212,0.082278859482485
0.01599307717916721,0.6251398991102568,0.9062392137281736
0.6268811424690292,0.00012308119178759507,0.30658258128075233
0.4581455933494015,0.2172808595318634,0.2173215153882527
0.46522254524191237,0.1681210504516275,0.22754434206657803
0.47840237933842517,0.17477211861007266,0.22112160861251556
0.36411525934143923,0.4216777718875718,0.24849973613598386
