Rev,Carb,DW
0.2331302411872053,0.35421495762182786,0.2575476686461364
0.7851144469315512,0.16123871481357388,0.00020769769503529328
0.3920573567807712,0.25695867688160845,0.054311338476117896
0.7778614822174371,0.16030181989007053,0.0004873879722545082
0.009227522163909352,0.9456029216546317,0.5871715952583225
0.7784930876634883,0.15791442245039417,0.002558890722677643
0.010656932683734048,0.9139697523024009,0.5694949937939897
0.7387914457279094,0.05964934099738598,0.15685068918802159
0.5365815484520732,0.15742094380399585,0.177329970245021
0.537855013130909,0.15742089386936972,0.16590949833222596
0.09858285068079936,0.5673197647671386,0.42817529165599233
0.0887364073264681,0.5899313448833158,0.4562110028788245
0.7275346062482853,0.18636398907150342,0.0009651659532136511
0.5100617492039692,0.17087362017048005,0.17954306604987794
0.4543387497899171,0.3312653610370042,0.017809650648040465
0.7976903345152897,0.15865164111249971,0.00012734556712541483
0.20414514622191027,0.5220147510295923,0.06370012564666866
0.2672274460300003,0.32359454464188214,0.19292677396692712
0.6487565249455043,0.10237774328405834,0.16492877535626566
0.7817666834703231,0.16057286459027878,0.00034245909230410634
0.25134040534952756,0.33452483864324856,0.24816345546172264
0.0032431979970264117,0.9395899345870029,0.8788572410211782
0.8198529285433004,0.027206043154140318,0.13256742700225652
0.7481125542932145,0.05542220063931334,0.15453322657672824
0.2028762150661334,0.390434800389404,0.2777013014205976
0.7820828914917258,0.04116476695012996,0.14138560683777915
0.5117442507625117,0.16996514131384025,0.17995283560151584
0.4840182358109094,0.31567358507014226,0.01495093205959212
0.7751619173467975,0.1602311802631557,0.0005947166919339851
0.9094503070817255,0.003954119135523331,0.10400620173954224
0.4396038026310968,0.339440155931183,0.019306672738537325
0.3681441857032436,0.3818493350152746,0.027914067767431064
0.01797038293498586,0.8719080150055051,0.4448725502725413
0.7500587845566117,0.17791168498896104,0.0005014729930547856
0.8592017434977359,0.014443591791399535,0.11770836671118473
0.009613940953500422,0.8899556919397045,0.7061604206539911
0.18327273194048171,0.41662315124027594,0.2934581375864655
0.1403247189364755,0.4841947921937606,0.3441215749590926
0.8596348847405626,0.014434833716424908,0.11553596005824418
0.2685145680336955,0.31728023387715465,0.23884367280546775
0.7369684637292174,0.06060165893959114,0.15443663773771182
0.738147659768695,0.060601643423879324,0.14439457790233648
0.01329777122348851,0.8815940196819126,0.5657153972500195
0.10556229794896702,0.5527810790302606,0.32901930608509744
0.7817694773438085,0.1605724411535397,0.00034225955325847205
0.7969353930297266,0.1597824295176657,8.186790173327204e-05
0.7076537216033123,0.07423688006497244,0.1589926711429048
0.7600589483851989,0.17660027768318656,0.0003129764673968245
0.19062880312530106,0.4064611039173261,0.28827669693453956
0.9286049948282068,0.0005415436739042963,0.09528139245180459
0.9411821532149235,0.00013795252463395124,0.08877547287256783
0.0028034192241266883,0.9678158954115536,0.8711902428018755
0.45263717084054766,0.20000839889776684,0.1878454995888662
0.1989949187472856,0.5280010866303391,0.06549404323997603
0.21255707648682928,0.3783346045564037,0.27031571579190616
0.2817803335635535,0.44355877604058697,0.042373717302887075
0.21684657469369453,0.3846651614575825,0.19491713779831968
0.8187510415532879,0.03334034275815366,0.08449779358353574
0.6022630246146158,0.1249785374403559,0.17093345479392708
0.3875954081407359,0.2344979339817114,0.19328697811362328
0.8449928513221937,0.018288213635511797,0.12158182894281884
0.03204561240435622,0.7695346392457957,0.4926765401825176
0.9440035653869465,0.00018839769931337883,0.08629013735403211
0.6699483113525081,0.09235783445152855,0.16084628825245845
0.04521933637229736,0.823055135765401,0.20434933356245374
0.22042792125326713,0.3689178489364426,0.2627478570419104
0.23193903295657825,0.4889137703345024,0.0546941534212797
0.6835120781236617,0.0857015545752886,0.16239111389080227
0.47790503260985034,0.1878522487555781,0.1701733920175419
0.3615046380124601,0.24882892905458054,0.20669984831622384
0.7693029485664403,0.16742540277746926,0.00044817786888452527
0.7984313058061253,0.15729068464890725,0.00019748979908058978
0.4327057401920354,0.34219145390302735,0.020128134975099122
0.4353922569639301,0.3400854057716764,0.020128122568332706
0.916873483451342,0.0025330021585285812,0.10509130490664739
0.14889627411310277,0.5979258794999658,0.08810297709267924
0.06451465380445529,0.6535238930205568,0.5456749457935308
0.42415086273893743,0.3461962747046326,0.021056460882640387
0.007115881687186115,0.897287564348105,0.8629901364835973
0.22154670304226237,0.3675067122150269,0.26299628918866247
0.35310149841873095,0.2535786334156033,0.2110443138282364
0.7979165544152417,0.15852962923170738,0.0001334431987460056
0.09795691848289768,0.5685880284250142,0.42925636471913653
0.8945901758841126,0.07614052183118449,0.005074526858771218
0.6754349145185153,0.09121777022878967,0.09118268698427591
0.9333385223891818,0.0002346723250095906,0.09019485792656719
0.01537716229381213,0.841186558169572,0.8363031991544185
0.9394052701877496,0.00021863893306353649,0.08674464174127795
0.04617434422148858,0.7097052256121064,0.6262122710008949
0.1800445528770433,0.42120795578512615,0.2983765006091771
0.8654058126840191,0.012975887247329431,0.11603526339969827
0.4327241807069867,0.3414646987212694,0.020160205047029738
0.8176500211676689,0.1338378615021367,0.0005821394489701298
0.37075265384019385,0.38028111400721254,0.027526755994625937
0.5100758496244087,0.23011891759032393,0.020151517531247193
0.3994089155294261,0.2492610427913219,0.09895055294505957
0.1495988181865684,0.46849930499761905,0.3263179601696856
0.09529775224820383,0.5742577508316137,0.4364772082615652
0.8856091930921944,0.008613284098460457,0.11061478070982494
0.012350331249647111,0.8814808833257034,0.6048582493262578
0.7975357744181946,0.0382956792624827,0.10155912908091895
0.5524460016027805,0.1496475394058141,0.1752386541380948
0.5551169728044054,0.15343407204686396,0.12225780886857164
0.6647085035714232,0.09471287068589204,0.16356593784829043
0.2427093784220481,0.34368150987373886,0.2514440519314556
0.21151121595401953,0.38047303123853693,0.21136448442262007
0.772976298522198,0.16044215999830772,0.0006522376293261176
0.8150241967440573,0.02887720898953325,0.1339440047251354
0.022178700212714713,0.8137482250691442,0.5809246174512467
0.36815624374590605,0.3810523053636089,0.027932638373641006
0.7797297338262253,0.1605961918809555,0.00040434389237423434
0.4485852310415727,0.2418044936076454,0.03502292244191121
0.45008918713631674,0.24315090113723087,0.03502282298894816
0.5382523149968257,0.274340914474513,0.010540632459581843
0.007020278035949028,0.9007019699033135,0.8343672246936077
0.026429266903775738,0.7883540777727817,0.618754878606342
0.3808504784364752,0.23796991991118197,0.20287966977464403
0.783695414553238,0.16099403411307175,0.00025579229902668185
0.5909089740054937,0.13068149176802885,0.16934758066999503
0.7004831339276842,0.1997128567255289,0.0016621499673135944
0.020300885355921432,0.821872775880913,0.5991012989758591
0.35787219948855,0.2508508820128452,0.20495619085747108
0.29420140326811,0.29420133004778937,0.23252082214015432
0.24271976839973475,0.34369049679618524,0.2502131533495404
0.007057243135742797,0.9236194017883527,0.6941358136803307
0.9201450993548627,0.0018479176891632897,0.10519239284945645
0.03995011465760727,0.8404360572365579,0.2228167366234215
0.3782608839853458,0.3091787021991932,0.03284998906489634
0.8897622957186013,0.00786182834959097,0.10775373194674519
0.12244613256050267,0.5173453605206804,0.3744943111314536
0.5936445308037084,0.2561807664433987,0.006686533040889915
0.1495599265402662,0.46847490820464505,0.3290157271980879
0.39804740314188947,0.27765672222868043,0.03687587707807034
0.6165313319519428,0.11802195302052146,0.1694654476147763
0.6414596517775981,0.2321326213271179,0.004085753333335828
0.9462134385103729,0.00015925084863379013,0.08625091169426943
0.9444802811748259,0.0007704101743388506,0.056197692396018406
0.5271741465917712,0.2900381537529768,0.01136428998366208
0.2701381076723193,0.31575454087706323,0.23906011257981993
0.7004940242113571,0.19917135546328735,0.0016819536909736834
0.3263384555540314,0.27020008203393436,0.21385864585861464
0.8150322796015652,0.028920042273762464,0.13298904079187313
0.6335645854415982,0.12055483835377902,0.04726280078281928
0.9386654556950458,0.01879173867399136,0.018791786093784343
0.3238342748407653,0.2718213944119465,0.2212545559653245
0.016617804277925315,0.8361029444784622,0.7128470604526148
0.8524133443531415,0.01608923500516451,0.12289911989198397
0.5908532318832416,0.1305630997521086,0.1717010156345442
0.3490191508765524,0.2560219392787716,0.20991530023776156
0.8294582856801415,0.033596889621107864,0.03359638018032567
0.9478851735909952,0.00013280383060206566,0.08608424581362406
0.7822562437005368,0.1700389633799955,0.0001085535219684296
0.007742466211813442,0.9206192810083629,0.6822232908434469
0.2166997280003848,0.37335976619398564,0.2652331608253503
0.027674492548228603,0.780441878934092,0.7432651055532089
0.7782542276394543,0.16048909499986738,0.0004623002579299449
0.3394814333788955,0.26177338578580556,0.21276822882537283
0.7370222281112826,0.1821320571341983,0.0007411354091835689
0.9343675927805194,0.01897841723251153,0.01897831905198038
0.9346734700768555,0.018978363273693625,0.01994794896005727
0.7761670945372946,0.1601643087781441,0.0005550155865951318
0.7823832245547628,0.16388218500307136,0.00024984287474957476
0.7825194696713106,0.1605029907533417,0.00031807873653846527
0.7826011438685953,0.1604044691091034,0.00031806572521823597
0.5972974631528649,0.12747798946355407,0.1690093811045745
0.5291167876205581,0.2902073014865156,0.0111452337809604
0.07776763017413942,0.6202571669215785,0.34841764892326427
0.7980282757824706,0.15768616458618132,0.00019205706712429279
0.6265886985404755,0.11314809333574898,0.16700338184871766
0.9374945453531787,0.00019139555106762826,0.08805721578630984
0.7275290958856948,0.18625999719329686,0.0009786178362674244
0.7282343290391733,0.18573775881629054,0.0009785999495885325
0.7225077105384052,0.18844024496040748,0.0010320407677786225
0.8229248566777166,0.026088687528460188,0.13184876985771757
0.36812623011112194,0.3822858265686557,0.027886550306227265
0.023062056376996445,0.82237348190631,0.4670363564794851
0.7790281341413002,0.1606194411109156,0.00043005013932181577
0.16510819989091974,0.4434054664668506,0.31343756601466705
0.7225010408963612,0.18916958897257347,0.0010353294948412869
0.12452871560747704,0.5136270428892209,0.35419611899933323
0.9094469250724884,0.003916264045589677,0.10543772254620638
0.4041026920487871,0.22533359129527492,0.1971678906718336
0.272042199244063,0.4508884150829036,0.04455540823804117
0.9467323226182394,0.00015100804362376465,0.08619571100737013
0.054300001217014136,0.684766610162621,0.4742756315873093
0.6821980194104282,0.08631924571868163,0.1622216598768835
0.7622870210298992,0.049148877228074934,0.14623822047724042
0.7783930237914475,0.16040218420736765,0.00046192073723086007
0.7785337845324475,0.16025574201101211,0.00046191243766222756
0.19235188630121755,0.534795932427239,0.06809823710876947
0.4506893898725061,0.20100269068362045,0.188021366899564
0.45200917594683554,0.2010026530502944,0.17567654222159057
0.026415453437285092,0.8539608038588731,0.31848913761371095
0.011381873517916762,0.9382320946116233,0.5271825001950293
0.19201685940117938,0.4046440267948873,0.28674006459659523
0.3824669331347608,0.23716503265212818,0.20135609699910909
0.014496204728848633,0.9061412003934566,0.4837834578912347
0.11327995373981799,0.5355275557468436,0.3932698475492547
0.2927588300800433,0.4339699426964772,0.04017263469230872
0.5974453712988324,0.127798536218101,0.15709737385281863
0.046232387812243425,0.7194799485006363,0.38283444440060244
0.26453867169435547,0.32111260585712564,0.2429837313569961
0.5136552134117309,0.20968968458497378,0.027310007852297966
0.633210340534591,0.23662935212437622,0.004428366676136201
0.33087913259432133,0.4050400070983848,0.03349228438376125
0.5476719966266386,0.1518849987183389,0.17667737450663568
0.8064934672533756,0.03246773097760049,0.12290261246637095
0.6422199724454575,0.1055499239729444,0.16417978130157
0.5820730137350001,0.26038840736036933,0.007423375897396552
0.8834201107311123,0.009070992447270105,0.11136587457652009
0.7076672820062085,0.07428078303076475,0.1586069948654546
0.9457831781001085,0.00016654458046248203,0.0861761308026705
0.9286064285231078,0.000553253232767213,0.09480081460712174
0.04741438233263661,0.7198264955999946,0.3275090138213615
0.01804764187089058,0.9018031083902214,0.4105041384005504
0.01544146136744954,0.842470603240529,0.723537126875874
0.3168696452026499,0.27668564242272975,0.2230382328621524
0.12082632735922666,0.5204506429584046,0.37686282280845784
0.920150480896411,0.0018854988742550804,0.10195317587019247
0.03504463028914579,0.7855641083558681,0.3030512010224364
0.7522848522556795,0.05407760617930024,0.1430355031100553
0.011677431446341566,0.8764594766146675,0.670336523483891
0.7510754896570161,0.05408685461256743,0.15275032171717884
0.9310600692044426,0.0003720374718017828,0.09271971759228567
0.6550697163013985,0.22190835607037399,0.003547101031383132
0.05997823881996711,0.77619414910983,0.17056901824764154
0.7825206111024872,0.16050344899225275,0.00031761913056410407
0.03084476925434714,0.7692487376525334,0.5843330804456884
0.6662367420903086,0.0940714602977558,0.16091826510282628
0.006637464511493233,0.9264160408840544,0.705655106145784
0.4398703689371658,0.20648295098838806,0.19076951518418758
0.14963187938207823,0.4685199844301861,0.30815634123715013
0.15779873392570268,0.4550461781933536,0.3218696643569066
0.7726035593239937,0.04493500859516567,0.14224790022793124
0.6265842526377529,0.11313760354050428,0.16770222792267006
0.04959732075808297,0.6998727964804103,0.4993701689196935
0.26853239461559636,0.3172968079576344,0.2385630596429428
0.7587368912430388,0.1708862556340158,0.0006057948957716106
0.7530140795053224,0.053220945273066166,0.15207697857977118
0.7771526547353784,0.16003746321552778,0.0005280187162862672
0.7772930067322681,0.1598974483437996,0.000528018886996445
0.43756820107890504,0.21259558036731552,0.1491358499452589
0.7141947368158948,0.0711339065319743,0.1596841950216435
0.7734405889681478,0.16014200732942152,0.0006502951989537425
0.081892353803191,0.6065251756470393,0.48487019031733813
0.6929311143841722,0.20186488312013115,0.0020268791477970607
0.3699559774305663,0.24394719509075438,0.2071082709270391
0.9444922485858933,0.00017790370678838125,0.08628856507681729
0.14739163152935417,0.47219482477031693,0.33341862474704015
0.18155837756816692,0.5495220374587578,0.07243291589661216
0.3344257520617462,0.2739188615637846,0.09239378036390375
0.009918862656884088,0.9474325695444444,0.5638903876046962
0.7819250957000703,0.16927551423365428,0.00012009259235485758
0.5503030978573413,0.15057246515737654,0.1765474526414658
0.7777482606062444,0.17161525771329192,0.00010159708346184496
0.7042666655682112,0.0758333743149996,0.16000340698230886
0.7761723640919131,0.1601256402816866,0.0005560780154884203
0.8449928362115282,0.018288037454920563,0.12765509335383843
0.7646689130997334,0.17210205674095452,0.0003130510926937465
0.5886685787597042,0.1316337501447436,0.17264914475752846
0.04592287832880437,0.7137768148892343,0.47488492105794444
0.7146254747426282,0.19581581985430904,0.0011900404745343405
0.25511445979340475,0.34567263333026316,0.1814891118979264
0.7734467131874244,0.16013897397697988,0.0006510963416619022
0.9052188025580185,0.0047985712664327055,0.10519617020702322
0.47509035733416305,0.3181457390910936,0.0157943567940884
0.7976345936831633,0.15883034557216394,0.00012146890823578539
0.028726671405745374,0.8057441447789755,0.36864986562774005
0.5715322230336133,0.14306433467188207,0.13350525058223114
0.5498394493818157,0.2772391459838726,0.009646682410977962
0.7500821309213325,0.18037226732453732,0.0004530405422093959
0.5688386799225739,0.2667761068578665,0.008334377691028974
0.04240516135632287,0.7480001700727513,0.2943825245093874
0.6661980354109552,0.09396609113747022,0.1636107348703166
0.780775878623404,0.16043626913402853,0.00037384815792316264
0.0014809100208797743,0.972262586989428,0.9717974854952748
0.8133657625133586,0.029501954588998194,0.13370222849520133
0.008552216648814764,0.8898369814869922,0.7796734475745274
0.2715657655689972,0.3144148346634898,0.23955530997399152
0.7817689293587249,0.16056749157986136,0.000342631404675836
0.021951356326629656,0.8221711299203386,0.5105231228235683
0.05993584691663365,0.6682126231764819,0.4468151373237268
0.24320114933412793,0.35131512934797215,0.19214365614648976
0.7832342299828389,0.16057820868954878,0.0002913791835394409
0.1633983908518065,0.4851680585714036,0.09904227455767889
0.08071686415847554,0.7260523705756203,0.14200241313991904
0.7321965853210817,0.06269243584659145,0.1576326155950851
0.7203065347805979,0.1919016206222461,0.0010969766947463197
0.1495712862947718,0.4684820467793601,0.3282445546205736
0.7761735521064499,0.16016178626967548,0.0005554212321430964
0.7057608870070461,0.07524858093618889,0.15851982781154605
0.6483541044401299,0.22867049357981847,0.003670413298904224
0.25793733603959396,0.3928578651666512,0.05555680676712793
0.01709933708148049,0.8305301081499735,0.8220578941675895
0.9472901469268253,0.00014133509802706452,0.08614230005167965
0.011341790238942991,0.9462229754019457,0.5254300907496847
0.6127453932927215,0.11987577485813435,0.16955268061312598
0.8509827334439902,0.016490116431294406,0.12466523171202118
0.6822391007130235,0.0864375304289299,0.1606470965552958
0.082312055794562,0.7232808866264507,0.13966756505807504
0.7771609307449003,0.1600264190581388,0.0005283989981141978
0.1327065275936087,0.4978826862408626,0.36014391805669815
0.3291982125940881,0.2682162257656236,0.21907292801251282
0.7751818875905744,0.16017911527913814,0.000590813796055979
0.009001877519864122,0.8834115535225958,0.8929313180574425
0.8654034954644131,0.012962101556498707,0.11688603691956384
0.667617573385346,0.21651939613206128,0.0028527364549261074
0.06049276366195162,0.6684088998651971,0.3920736297539403
0.03281433813419,0.7582035469726257,0.7029044827179123
0.8639062666108904,0.013320279189682534,0.11693479283373306
0.772173336008014,0.16002574497157912,0.0007114450989725917
0.7981047583012687,0.15765918359896838,0.00019147939698416826
0.6616048207797915,0.09761290901526984,0.09694925419477092
0.48402486460226135,0.3148628638604125,0.014956430472028902
0.19985543775411818,0.4460535734988042,0.07675593334811091
0.13707442193212396,0.4900893694054954,0.35023694759410556
0.6210141481063662,0.24022810568555417,0.005162174194913483
0.20052154130201172,0.4003903289048811,0.13388855996617596
0.32630230744839184,0.27016085936078266,0.22072558338301818
0.931056864774886,0.00034608840919380654,0.09304535378708166
0.4817636452666621,0.25143599772282704,0.021108907356596467
0.9443992931448859,0.00014836913641272007,0.0864326731150979
0.7771584173145836,0.16006481481806503,0.0005273722712484237
0.3931500527152639,0.23132351605090895,0.19951797714053404
0.4885215668849984,0.1816345044947647,0.18436095200892488
0.44790613867821527,0.33336639786563477,0.01849978460937855
0.30090423119219145,0.30090419481448816,0.09114075965020355
0.529136960058221,0.162910098993992,0.15014575182134823
0.6109336166575525,0.24425785624172258,0.005719640365984298
0.7370077730400081,0.1848713061734577,0.0006815377060586678
0.7501105868130579,0.17942759615530585,0.00047460366069189956
0.6298137242274521,0.1115529168579444,0.167750371556857
0.6835614454206556,0.08584434117736768,0.16112739555700872
0.1975001154057983,0.39812495599963776,0.2617877583960556
0.03398252555830736,0.7699949897533108,0.40181897853863013
0.8898797005502677,0.01424707439897881,0.05731382684023964
0.14358525471350497,0.47870400277285086,0.3380832293615491
0.09532363014433329,0.574269889613156,0.436220362368749
0.004566551684503469,0.9336358948030646,0.8007490305947109
0.00746659175890957,0.9264784184380471,0.6691513131819546
0.9478455989986126,0.01855015120050825,0.01854994487988456
0.8750250159662762,0.06866914176027639,0.006580563656498621
0.1144503218477772,0.6125720148685591,0.11445015323856196
0.13610371531115445,0.4918257172751205,0.3493778569305339
0.5481610753947938,0.2792760577072816,0.009890209321777296
0.9299348269316472,0.019161225109435846,0.019161217068466463
0.8078461180116712,0.03923089255488116,0.03923087758869251
0.5503509861563621,0.15066361814311963,0.173575581323378
0.7813714982355503,0.16294831056200543,0.00026718561819918674
0.6379267526504305,0.2312161955086623,0.00429873461730935
0.7977793736101143,0.1588695536321133,0.00011310119301094989
0.015531661086232846,0.9303427666729919,0.44356136208250224
0.6024767478628381,0.24958951858115522,0.006196117028442235
0.5936592053982004,0.25515870149128106,0.006722339784158924
0.8541743108700802,0.01567950840589567,0.12075599023253836
0.06528737561195629,0.6556321968581401,0.36040272482784
0.040073375351488874,0.7312205397433807,0.6613291197020206
0.2662692749374909,0.45989099721424237,0.04615001538558499
0.4506738603356594,0.20098029742639548,0.18817469976964615
0.07315241012124603,0.6292609616150179,0.5058166516557949
0.7790173137453961,0.042409244188268226,0.14049042687470376
0.15157869202426227,0.46973671743793205,0.2800428953534106
0.7275308462699238,0.1855708866008723,0.0009836605173383565
0.18656801106755833,0.5427882849353078,0.07036338050107807
0.0890638034133011,0.5900787068522684,0.42672912241636984
0.7761788216610686,0.16012311975749796,0.0005564836958310654
0.9133174253411965,0.0031508339200082996,0.10613554877672539
0.15773433392550126,0.4550042476762544,0.3235295190410189
0.8246474581347119,0.03224192716109366,0.08273261180109741
0.43174819846202667,0.21865356042581044,0.07658722620092531
0.6024353136276511,0.25262044946515483,0.006088496298188689
0.4673093247039294,0.324515889861818,0.016576746469754978
0.026610980719317313,0.8894752530554894,0.3047220454455253
0.011099278919482047,0.8681423582716595,0.8627727086366912
0.6940928221218742,0.082278859482485,0.12943912624210976
0.36411525934143923,0.24849973613598386,0.18591665959295187
0.33502844398430676,0.40230619740384543,0.032768620915617476
0.9259893068842208,0.0008565452863665234,0.09804295481637003
0.05693833073485937,0.6856449335237226,0.3187956051723168
0.895434858727749,0.00663136639153408,0.10878547015268117
0.8229248555785065,0.02608701928042956,0.131940400192696
0.14942161372823914,0.5746848029971963,0.08866584378388427
0.03041594324478621,0.8288963255290793,0.3154797949383986
0.4750848379204459,0.3186534637813399,0.01578422140256746
0.5315054475589952,0.28842021464511036,0.01095595204613798
0.533084829812111,0.2850363113214091,0.01296856687404863
0.5442817419947368,0.1536660999074549,0.1766723044441958
0.5283865392014103,0.16157608040742866,0.17876141516733282
0.46302607540725,0.1945390227592932,0.1879028373391624
0.46302610154067503,0.19763002417793338,0.17905833868892765
0.026392987723128803,0.814549749696503,0.3970837995543895
0.21665310334790988,0.3733224086700363,0.2666575005793403
0.9458491527792995,0.00016317272589212072,0.08614412381043245
0.8526931781110854,0.10698258847158737,0.0019224927306191746
0.7794106700377184,0.16252816372238665,0.0003224817616279606
0.1920119969216086,0.40464042729825567,0.2872312418304906
0.03475055277956631,0.7586875906325256,0.46884526733854315
0.09761553069789213,0.5788871387401847,0.2179118476603004
0.7866568654935976,0.1625732272510115,0.00016693084184314468
0.6414924912485794,0.22924183385417246,0.004173025383112547
0.9375011433869015,0.0001787959838111686,0.08895761019546902
0.5843134897854511,0.13398646893764043,0.17046288175175203
0.13606089149236056,0.49180023839419734,0.3505822999560428
0.17303294994077886,0.43146011883453095,0.3043353089533288
0.4787718311601097,0.3164295370186589,0.015457904253723006
0.11520728759267385,0.5315803441997479,0.37464834528258995
0.29420275936341866,0.2942027633780604,0.23169343386743224
0.2701208769877505,0.31573830753643767,0.23946823923661645
0.5938095772120943,0.1876189590287741,0.013537530002181554
0.3350230763234646,0.4025519449238508,0.032760805767770775
0.335023119487704,0.40155765567244217,0.034112744825803204
0.4479408974987709,0.3249599842002203,0.01856161033365416
0.34276114733389956,0.2697504954737702,0.12356848350448721
0.0877315990423974,0.5945473225812744,0.34086371689103373
0.19716156433107296,0.39787119342795585,0.27960570639638166
0.7063045716157899,0.19728077172577146,0.00148607093740552
0.7972231253776728,0.15895602759243668,0.0001221409467820297
0.11060682111655225,0.5553031555009674,0.17413075994818628
0.7149298444302953,0.07352207138119757,0.07336709786566291
0.7007095305742311,0.10212857077279593,0.027303529604250976
0.6173367131867776,0.12534465293608874,0.10975856231262944
0.7400576734422014,0.05972496680516723,0.1445233569808508
0.4396896677080337,0.3369539360340824,0.01945686290945668
0.5820565745220867,0.26203800942947253,0.007384326414662711
0.003731091843477211,0.9656070439796488,0.7935410735555222
0.6145852389492052,0.11905193493534454,0.16787575397564222
0.013180269004722581,0.9390681278496552,0.4868480151688945
0.003703436012862217,0.9357210742843471,0.8708888484261406
0.5953307022944908,0.25262561467630457,0.006721196574245293
0.17482190222487137,0.4287228179071703,0.3014416677384788
0.2162790730448904,0.5069605637880394,0.059535060064407036
0.22936251118426293,0.49201445975083463,0.05940054297318757
0.2293632753555949,0.4915526191354355,0.05950103928203709
0.4774772171676361,0.1871867466220072,0.1845140983297479
