Rev,HA,Carb,DW
0.6439573975185727,0.00023618943454017347,0.2942749711859371,0.044576777743809685
0.46864867168609353,0.07398560248686555,0.2860776805381112,0.04443451427347389
0.78251978552061,0.1211960979980825,0.16050341388100278,0.0003180499803574794
0.7268339482252795,0.23495032184704007,0.0712361054553898,0.10444758484087498
0.5291477617195368,0.18524050568332898,0.2892589536068102,0.011210254341807339
0.05220133840686927,0.5260350331636444,0.7038124810778374,0.3482923884134335
0.11483467473996743,0.2131863140887118,0.6612379744384592,0.21062081356044998
0.9052112055200658,0.25668293427177474,0.004717708510511579,0.10722818779557979
0.5276433793228279,0.04042346174430259,0.2837709933305755,0.04637746982979764
0.6925389900950331,0.002642008564335312,0.25197842713366864,0.0387436651552727
0.3495545841322052,0.053897707947717484,0.4871465628527734,0.12695526921208133
0.6936314010500912,0.3375056140544033,0.08089421199915438,0.16019588285853442
0.01712227432372186,0.6068489036887103,0.9036734713173414,0.6626708934405049
0.06847077810492073,0.30135303035116123,0.7515556923747942,0.32835469838881554
0.3931506412357392,0.45508547728682547,0.2313242948654305,0.19976275571887378
0.523411656610576,0.041956503579135475,0.28445701057853573,0.04611730602758032
0.2942080585151317,0.4898775278563962,0.2942081054621423,0.2312032287185155
0.46351037568820314,0.016435893806285903,0.4155981605875477,0.09509096573017137
0.18008439009498234,0.5050548479607508,0.42123598191311806,0.2978087508473339
0.47488882667363785,0.41334456833809957,0.18846448913691288,0.1862551768986693
0.7783927147398938,0.12120522117519782,0.16040246256293497,0.00046201518972326593
0.7975814363762365,0.1202492838617804,0.15795473490135054,0.00018216620143403418
0.04281347643633814,0.5710831834145853,0.8310269252829094,0.21172876614469577
0.779034371174229,0.1213608129441998,0.16061748909845633,0.0004290877967262064
0.1298417774710527,0.19677698688826062,0.6457835269122995,0.19627598786108916
0.49604455323635127,0.08989089633722319,0.2630790078083155,0.06655954777791918
0.025803277238013844,0.6738051865591057,0.8461780387023218,0.3334419422176039
0.45021189449485055,0.022598749722226395,0.3891175932675103,0.09137399051617441
0.8956361306435113,0.21721558570340743,0.008545034911020486,0.07676886570889309
0.4718650279649872,0.07428145973034446,0.28509032713103205,0.0426472404950297
0.025873247146166387,0.7457322821870039,0.788233252405003,0.7327831200441264
0.4609405908961153,0.10242653872967757,0.3001198056581772,0.037776348383592485
0.35918398158062964,0.21670164366829522,0.28798208824266475,0.13156266615034037
0.6210143535082076,0.15884656719149498,0.24063261950657266,0.005162697548129765
0.29999632501325846,0.17272291219727412,0.45173009275739734,0.04544951468308468
0.2988191213670183,0.17133077340075148,0.3625612130610126,0.1236999229570006
0.5688488346577639,0.1731216901577513,0.2662644613226805,0.008352260094559371
0.5172813233767091,0.11488388344837729,0.24602630167323403,0.07406144269625578
0.8856111068774529,0.26391935726954424,0.00862975582470024,0.1107759031533795
0.5989121134361228,0.2645209659421786,0.1309762126089673,0.12228816010628965
0.7253796880085682,0.32089383202934707,0.06629098421094119,0.12083243928882709
0.021552243062799473,0.7143378218046776,0.8665735835814252,0.3773085761998586
0.7169479586410767,0.33021541526208675,0.06997242816137539,0.15651040439121638
0.4795856075472603,0.08502798783818423,0.27540673195184484,0.06614017069421985
0.3649485305472822,0.0474227518587056,0.4746343831997902,0.11079552453676517
0.030555747621642124,0.6455542274087159,0.8748672896929717,0.27291682300849424
0.062030689623942405,0.5345201576395695,0.6873435089446692,0.21824048633913426
0.5395938643890081,0.3826743314782032,0.15592195320065336,0.17711248494558188
0.38293602504429397,0.04012277088914534,0.46622019730048153,0.11767589580825581
0.9133174235274996,0.25464333934546035,0.0031507694896251103,0.10658765273911681
0.7832340461428684,0.12120141652443041,0.1605785949133067,0.00029150374049918197
0.28737384632782764,0.2325469678331436,0.34219081789487243,0.14455813771885212
0.59367007959349,0.16767817328457904,0.25436205319230354,0.006749032760931813
0.6285552975748926,0.0713868907868202,0.2559346789562359,0.0094807773167145
0.7329294012430024,0.007225335267837896,0.2162304324112079,0.03505935104355587
0.543490033106335,0.03417607814569846,0.2816221039655083,0.04506620846281826
0.7321998315830972,0.32964849953148756,0.06269937112221882,0.15733179596122385
0.6267247097653935,0.00011006634012739934,0.30692825639714644,0.0471805081013782
0.2258828810935106,0.4933361451625875,0.3624917973455483,0.25806563779611397
0.23284891088211224,0.3940718568350976,0.3723311329838897,0.09336719337991589
0.4468036257037669,0.17020548744480946,0.23935876058654762,0.11214043162091643
0.3958637126132791,0.13010144775005833,0.3440171952458527,0.06675656995714355
0.706310708400771,0.13783523918594023,0.19712214789113164,0.00145701741016809
0.7073282418484319,0.13717891049667072,0.19627554030650035,0.0014570102696902722
0.8834194515863985,0.2652098520112279,0.009065334590648724,0.11171218493768903
0.0457348755235655,0.5743308538426397,0.7488753703128246,0.2466175298933724
0.013507936693606596,0.7805859329821254,0.8538530182162021,0.825314905245779
0.7885522527220566,0.12023503928786952,0.16637319527400235,0.002096516731237164
0.8856176871728193,0.26312463973986816,0.008686534568311892,0.10899117845561407
0.854166002495768,0.27839354842459946,0.015620669806358952,0.12206154274479566
0.07801986847297544,0.5117669944620542,0.6203611248135736,0.43558222652803696
0.6267270707526469,0.00011000771749057541,0.30691742630711905,0.047181201381224565
0.7790214701520881,0.12136723292398947,0.16065557837672528,0.0004304394314684269
0.003197757203494761,0.866863134213918,0.9666895269688865,0.8322372339080351
0.61324383704265,0.16222268637074932,0.24392734336263713,0.005543743867172335
0.6144629866653206,0.1531312414314846,0.24077541011430803,0.007513645275688813
0.007853549634032888,0.7618847958145811,0.9437934627031084,0.682393570286521
0.273954619092192,0.4901677745968747,0.31216766404262586,0.24022829771349014
0.24028424241363963,0.2401126277038049,0.3922276539323049,0.0882716044449049
0.7830892092415513,0.12377804839689097,0.16490948009124867,0.00019308601409551227
0.7825655092959056,0.12459152612687448,0.16871860570950883,7.055609390659067e-05
0.5148802952830277,0.37601815356579027,0.1683662660326665,0.16765609805716292
0.2550618876543702,0.1805652061057968,0.40404942463073273,0.1339256726979537
0.24160265098583228,0.3062301268977989,0.4779803590598666,0.05200331840433363
0.24160269318392547,0.30298838262446964,0.4770929099137975,0.05426328536924982
0.7226493950918909,0.13787299416711607,0.16795721904625355,0.0015487967921262013
0.6055747389592675,0.3580576344275806,0.12349926569869449,0.16835813946242273
0.590899890430725,0.364063091895563,0.13066239709536012,0.17120836628968802
0.7790252328055797,0.12128051136495319,0.16062632038162847,0.0004310754381649591
0.547673223625525,0.3798178142536228,0.15188734071912632,0.17649191459875208
0.5489589623996314,0.37205055474565574,0.1518873282509237,0.16490783443836596
0.8763412056819582,0.25799158514270637,0.010729758874266677,0.10553388264687623
0.11087365743602033,0.2677738546478336,0.5815872971443653,0.24624895337292174
0.4526678730279626,0.10167704639189205,0.30287949152238874,0.04104452422317637
0.6550443288189417,0.14995709504417423,0.22447576232178207,0.0034613243478158855
0.8003810315947523,0.18177679639566152,0.07415813535196801,0.025429644611115253
0.5923577573357585,0.16086850719830742,0.25388517037928127,0.008851875033559092
0.522873199869782,0.3439095042816648,0.1650277287445033,0.16414013730482926
0.5395927932239605,0.38319072096715034,0.15591999370232804,0.17745298506840473
0.5116789622940549,0.39649332012868405,0.16985418782038525,0.1817114672346508
0.11518986647345617,0.5469109256072894,0.5315709958786772,0.3890971682879092
0.02252823828885866,0.7880854720001188,0.8045055588378297,0.6871972518861056
0.7063035255179343,0.13809239191119793,0.19769909258254043,0.0014330542187338622
0.9467684885576935,0.23528028435529122,0.0001489788296837759,0.0861831250546957
0.2331302411872053,0.495044982490926,0.35421495762182786,0.2575476686461364
0.13608387888230328,0.5302581622206614,0.4918140550051761,0.3502777280372207
0.7851144469315512,0.12157971949182388,0.16123871481357388,0.00020769769503529328
0.5225286948682791,0.39059465051420594,0.16442513559966263,0.1800950779968361
0.4708054806195589,0.07126984629424975,0.28738218253645365,0.05244970315760992
0.614827874622864,0.10126406597850933,0.16546065130104376,0.062096762740012294
0.5288560291296522,0.00536257001383815,0.37553282211370026,0.07516292895151694
0.6308222546377195,9.807308792312064e-05,0.30586804652655597,0.046674672092301896
0.3920573567807712,0.32527713004555137,0.25695867688160845,0.054311338476117896
0.15314636409243362,0.2660571047785626,0.49188710697900956,0.20848698825767573
0.7332148747307138,0.15822907969199007,0.12421598951573128,0.021182812873514048
0.7778614822174371,0.12115355177816618,0.16030181989007053,0.0004873879722545082
0.6264210261339945,0.00021120797912281227,0.30606585739148234,0.04682379398472587
0.009227522163909352,0.7935877227088438,0.9456029216546317,0.5871715952583225
0.6190632727362131,6.547994403719186e-05,0.3142986727745138,0.050936149090409104
0.7784930876634883,0.11407786457278829,0.15791442245039417,0.002558890722677643
0.014172502285380263,0.744339341625338,0.8539513811242075,0.7986164368205538
0.6267021606130988,0.0001341789594228626,0.3066857259578568,0.04712067660013256
0.6266744350092679,0.0001341211754654082,0.30668258547282873,0.047123516716273565
0.010656932683734048,0.7844977230483337,0.9139697523024009,0.5694949937939897
0.7387914457279094,0.32903974731127167,0.05964934099738598,0.15685068918802159
0.5365815484520732,0.38406187230596567,0.15742094380399585,0.177329970245021
0.537855013130909,0.37650122879424924,0.15742089386936972,0.16590949833222596
0.5613074954436191,0.12261172723365042,0.18528548130020434,0.08561286764231246
0.09858285068079936,0.5782873111313642,0.5673197647671386,0.42817529165599233
0.0887364073264681,0.5862836949346257,0.5899313448833158,0.4562110028788245
0.7275346062482853,0.13340569817184408,0.18636398907150342,0.0009651659532136511
0.6266178381297935,0.0001494598539396503,0.30644480222300163,0.04695676262511823
0.9094522496657058,0.2541915262231667,0.003977196938510819,0.10430455529123586
0.01310083937388909,0.6567306907743705,0.9204572690801994,0.6566194265844497
0.626806899330153,0.0001228315297505944,0.306700743373617,0.04714178267361539
0.32501204893994046,0.06540128564312445,0.5017222646999576,0.13276517657724055
0.5100617492039692,0.3951301897817617,0.17087362017048005,0.17954306604987794
0.4543387497899171,0.21267460251272213,0.3312653610370042,0.017809650648040465
0.46917821009114086,0.07186055492526475,0.2879405054258552,0.04975903544089137
0.7976903345152897,0.12054232089478867,0.15865164111249971,0.00012734556712541483
0.20414514622191027,0.3136798039610129,0.5220147510295923,0.06370012564666866
0.2672274460300003,0.37981226402034807,0.32359454464188214,0.19292677396692712
0.04176058176348053,0.4363263056869794,0.7745312820781879,0.462787537589464
0.6487565249455043,0.3483995054642298,0.10237774328405834,0.16492877535626566
0.7817666834703231,0.12133259530497975,0.16057286459027878,0.00034245909230410634
0.20439124804527622,0.20435544132964958,0.533520738210264,0.07178984935119001
0.25134040534952756,0.4930358678020984,0.33452483864324856,0.24816345546172264
0.23499907792454,0.16545406978939695,0.44363594670014045,0.1395182041111754
0.4663143165244711,0.08217264700978721,0.28727190444005196,0.0436829484939962
0.006978559432837245,0.7707919703339614,0.9236092539692666,0.7707651640641011
0.0032431979970264117,0.9487731466818429,0.9395899345870029,0.8788572410211782
0.626937155627526,8.890360306021337e-05,0.3070515653295764,0.047232044815887546
0.8198529285433004,0.287764373691245,0.027206043154140318,0.13256742700225652
0.7481125542932145,0.32504347284624846,0.05542220063931334,0.15453322657672824
0.2028762150661334,0.4995534906686865,0.390434800389404,0.2777013014205976
0.17239075588401798,0.31009206454268706,0.4482605043514748,0.21687256158518614
0.7820828914917258,0.3092359733129776,0.04116476695012996,0.14138560683777915
0.5117442507625117,0.39529082137550875,0.16996514131384025,0.17995283560151584
0.4479517666267022,0.20139081248252338,0.33466877015026897,0.018581262118192762
0.4840182358109094,0.20123091140814572,0.31567358507014226,0.01495093205959212
0.7751619173467975,0.12100966080340167,0.1602311802631557,0.0005947166919339851
0.7753443711614717,0.12087847753779725,0.1600903201127908,0.0005947404844660891
0.7977006498832353,0.12044248178233315,0.15822972075291425,0.00015307046698375873
0.0049981416476278925,0.8009969106533142,0.9552004039630465,0.8899886762911279
0.9094503070817255,0.2552025113180004,0.003954119135523331,0.10400620173954224
0.6346864526313376,0.19630822000889894,0.12324741835919215,0.09589223038573669
0.4396038026310968,0.21892851330651852,0.339440155931183,0.019306672738537325
0.5513827241138584,0.0030737499382708423,0.36014006849827684,0.06883178791706174
0.7225129295582934,0.13486023542474215,0.18909374491869566,0.0010467485663435113
0.3681441857032436,0.248037320992639,0.3818493350152746,0.027914067767431064
0.01797038293498586,0.7409099167182219,0.8719080150055051,0.4448725502725413
0.7500587845566117,0.12956818386246194,0.17791168498896104,0.0005014729930547856
0.012772534081344522,0.7879876501276435,0.8589674314655794,0.8352363947559863
0.4728420063296243,0.08081007083121898,0.28069056374264933,0.06453565597384171
0.8592017434977359,0.275514235270952,0.014443591791399535,0.11770836671118473
0.7501116321281616,0.13064543649906032,0.17983242249118273,0.0004534703716996435
0.022367449471750855,0.7139891928466598,0.90515772726795,0.3482405656517005
0.19265786840953397,0.14516702823875935,0.5936025531808851,0.16366895965834308
0.009613940953500422,0.8496304976807901,0.8899556919397045,0.7061604206539911
0.18327273194048171,0.5073117918661829,0.41662315124027594,0.2934581375864655
0.9458162825888713,0.18279483856799048,0.008005234912514878,0.05333725161051933
0.1403247189364755,0.5336997488931153,0.4841947921937606,0.3441215749590926
0.4708530928149788,0.10463148427503376,0.27843609507522715,0.056596916946412154
0.4399421412476312,0.42905675107406344,0.20658481898209186,0.18968260814482085
0.06522835547150566,0.31122089460292784,0.7539942145093167,0.33545078845609355
0.8596348847405626,0.27397556594917716,0.014434833716424908,0.11553596005824418
0.4703033528738656,0.07105244425690885,0.28784704632945257,0.04909246600690713
0.2685145680336955,0.4884413414175563,0.31728023387715465,0.23884367280546775
0.4616776729334008,0.100937170379402,0.29941755976757317,0.037486133031192324
0.7369684637292174,0.3258913883671959,0.06060165893959114,0.15443663773771182
0.738147659768695,0.3190364349125861,0.060601643423879324,0.14439457790233648
0.7252843275743055,0.32893489216017274,0.06596688191682218,0.15694197880922411
0.01329777122348851,0.7918152702034064,0.8815940196819126,0.5657153972500195
0.6442583950696431,0.00021099340558531333,0.2942620534662431,0.04477063190553147
0.10556229794896702,0.5435135804591527,0.5527810790302606,0.32901930608509744
0.03683291762527005,0.6229884490464701,0.7487388358747324,0.6240316245892513
0.1661711587240805,0.4438088137654362,0.44411405997706654,0.2807319324404557
0.014783052344696963,0.6351046708077963,0.9129802292672916,0.6966670274149367
0.7817694773438085,0.12131532966402313,0.1605724411535397,0.00034225955325847205
0.7969353930297266,0.12092738583445663,0.1597824295176657,8.186790173327204e-05
0.5571969127692523,0.0037423247338852048,0.3357718213040242,0.06553308132108605
0.7184223984108081,0.04264798599562072,0.15527742249171744,0.044423632848539674
0.09586264776799137,0.5209135140375573,0.5745236036719604,0.40147066471875514
0.05087109543321478,0.44165097159283995,0.7208442954067419,0.443031105326111
0.6268820920360025,8.854758281014051e-05,0.30719572507827836,0.04724202683511891
0.7076537216033123,0.3355858415898796,0.07423688006497244,0.1589926711429048
0.7600589483851989,0.12888070228100212,0.17660027768318656,0.0003129764673968245
0.46957139582773444,0.07167692038205577,0.2880099067382997,0.05122904096592839
0.025263869024566784,0.5822361774064047,0.8143353744375978,0.6413577655065947
0.34610334795567077,0.05548239096041539,0.48863075711760384,0.12742289504797874
0.8859697482776979,0.14478596809374378,0.030758452312192167,0.05659634568700783
0.19062880312530106,0.5038895283424965,0.4064611039173261,0.28827669693453956
0.9463558501374317,0.2353406421551918,0.00015776226759460155,0.08623334968780323
0.9286049948282068,0.24590211423036165,0.0005415436739042963,0.09528139245180459
0.9411821532149235,0.23804673491297035,0.00013795252463395124,0.08877547287256783
0.6267399088421258,0.00013476855993053096,0.3065656426366925,0.04711090497872143
0.4874270124381536,0.03181798650603165,0.3165766638411425,0.07734070437663415
0.0028034192241266883,0.8712466673457591,0.9678158954115536,0.8711902428018755
0.45263717084054766,0.42458962164749775,0.20000839889776684,0.1878454995888662
0.12788515148862664,0.5375674558801025,0.5070655704308641,0.3652050080267415
0.1989949187472856,0.3128813114016582,0.5280010866303391,0.06549404323997603
0.6268209733250109,0.00016811775703301501,0.30617534539202085,0.04689578081864175
0.21255707648682928,0.49685132753687794,0.3783346045564037,0.27031571579190616
0.2817803335635535,0.2905744122864731,0.44355877604058697,0.042373717302887075
0.06181943172774274,0.3224250205875087,0.7688169357753807,0.3497722194163054
0.02705465281227099,0.6615157202467213,0.7884901404590676,0.6856167379717234
0.21684657469369453,0.3286462341588286,0.3846651614575825,0.19491713779831968
0.47022676479330966,0.07962794430191258,0.2851722210450477,0.04230872521718
0.5176578141934943,0.3925495654962524,0.16686343432648465,0.18101650247617554
0.37454700187145257,0.23555362324512855,0.37913996108844034,0.0270731153127228
0.5441178000071265,0.023110209596439297,0.2836122508903741,0.06718627616196715
0.8187510415532879,0.21434835730449764,0.03334034275815366,0.08449779358353574
0.6022630246146158,0.3619055795116476,0.1249785374403559,0.17093345479392708
0.7967534349714656,0.05155227462319747,0.11929833467154609,0.03363906442854606
0.3875954081407359,0.43848129442096795,0.2344979339817114,0.19328697811362328
0.6269242980878161,8.111060258857419e-05,0.30733568322802957,0.047353084286226005
0.8449928513221937,0.2812416346717824,0.018288213635511797,0.12158182894281884
0.7363693392040119,0.10366045811164462,0.10366228462904553,0.05133460664726491
0.5412952015544251,0.03555903073248598,0.2826530230292893,0.04480410030928411
0.03204561240435622,0.7119557738577645,0.7695346392457957,0.4926765401825176
0.4244726617575048,0.10260578342912137,0.319516478581483,0.05763582434938522
0.9440035653869465,0.235694361693486,0.00018839769931337883,0.08629013735403211
0.6699483113525081,0.3386872768273067,0.09235783445152855,0.16084628825245845
0.232432579922334,0.30217028782241356,0.37198996592337674,0.17986031702435176
0.4847157996267731,0.11632760700473904,0.2681377675245861,0.07081462927190195
0.04521933637229736,0.5608744752483151,0.823055135765401,0.20434933356245374
0.22042792125326713,0.4939891308651382,0.3689178489364426,0.2627478570419104
0.23193903295657825,0.30759582467655117,0.4889137703345024,0.0546941534212797
0.018810072429430037,0.5984355328680211,0.8660970958750455,0.6824663953296237
0.7204839571249001,0.32961065261767963,0.06828013482316501,0.15720094890228167
0.6835120781236617,0.33991866692772293,0.0857015545752886,0.16239111389080227
0.47790503260985034,0.36170117667069196,0.1878522487555781,0.1701733920175419
0.3615046380124601,0.4712332954603563,0.24882892905458054,0.20669984831622384
0.3968724177811462,0.03499578685270407,0.45707850363943103,0.11317325710893497
0.6264436249127256,0.00023003790385224684,0.3058642160992675,0.04676760755304883
0.7693029485664403,0.12445348615972354,0.16742540277746926,0.00044817786888452527
0.7984313058061253,0.1200247825938666,0.15729068464890725,0.00019748979908058978
0.45496666794952384,0.09161129216986252,0.2732890084641911,0.08663810180335742
0.4327057401920354,0.21909414803566302,0.34219145390302735,0.020128134975099122
0.4353922569639301,0.21634676603076494,0.3400854057716764,0.020128122568332706
0.9078877892031992,0.1336158306430059,0.0373515908658364,0.03227163274495241
0.26649773388123404,0.0972280199956064,0.5400637452600388,0.1485949762046345
0.6267013579584271,0.00013431562420349174,0.3066859351417873,0.04712039513460389
0.916873483451342,0.25358762607189117,0.0025330021585285812,0.10509130490664739
0.5620895327048072,0.014702391046033403,0.28839275937784914,0.06422971377471824
0.563355586415321,0.014702315021937862,0.2876635737804767,0.06250284568408095
0.14889627411310277,0.3262381602597398,0.5979258794999658,0.08810297709267924
0.06451465380445529,0.6557338096002401,0.6535238930205568,0.5456749457935308
0.42415086273893743,0.22357303797068676,0.3461962747046326,0.021056460882640387
0.007115881687186115,0.8628471619459513,0.897287564348105,0.8629901364835973
0.22154670304226237,0.49300893182381333,0.3675067122150269,0.26299628918866247
0.35310149841873095,0.4780051184570534,0.2535786334156033,0.2110443138282364
0.4955224592699869,0.0975685799403713,0.27914993070754285,0.033015069788359115
0.7616192463699033,0.11926667763232247,0.16932730121446252,0.0025458675573164684
0.7979165544152417,0.12049522221335976,0.15852962923170738,0.0001334431987460056
0.09795691848289768,0.578487310314855,0.5685880284250142,0.42925636471913653
0.8945901758841126,0.13855177812879066,0.07614052183118449,0.005074526858771218
0.6298405888652583,5.09966432875163e-05,0.30714785436188397,0.0471881611028542
0.6754349145185153,0.31687044058028774,0.09121777022878967,0.09118268698427591
0.47106070354993007,0.07075644919428044,0.28746784641593426,0.048779833879802725
0.4670074446475315,0.0728418330534919,0.2896812674596783,0.05155401793306707
0.2862377619624598,0.22670052516686048,0.3457155634795107,0.14465908693385257
0.9333385223891818,0.24105540614725668,0.0002346723250095906,0.09019485792656719
0.01537716229381213,0.8540440920741973,0.841186558169572,0.8363031991544185
0.9394052701877496,0.2372642850492768,0.00021863893306353649,0.08674464174127795
0.04617434422148858,0.7118504212258725,0.7097052256121064,0.6262122710008949
0.5027431257745111,0.09221088974777811,0.2581041125632016,0.06581400398565142
0.1800445528770433,0.5097199045187483,0.42120795578512615,0.2983765006091771
0.8654058126840191,0.27324867341176606,0.012975887247329431,0.11603526339969827
0.4327241807069867,0.21970831983541345,0.3414646987212694,0.020160205047029738
0.8176500211676689,0.1218074348893865,0.1338378615021367,0.0005821394489701298
0.030594779348949847,0.5152932523119392,0.8061189549763634,0.5526477156952084
0.37075265384019385,0.24831891204227596,0.38028111400721254,0.027526755994625937
0.5100758496244087,0.21913758084832166,0.23011891759032393,0.020151517531247193
0.3994089155294261,0.24923409149144138,0.2492610427913219,0.09895055294505957
0.1495988181865684,0.5252190329382439,0.46849930499761905,0.3263179601696856
0.09529775224820383,0.5804475838231828,0.5742577508316137,0.4364772082615652
0.8856091930921944,0.2639679734715526,0.008613284098460457,0.11061478070982494
0.4557991114832577,0.04765057259755677,0.31974885976138445,0.08298795257749632
0.00915008742268243,0.716899978560304,0.9292064544212014,0.8140247832454752
0.6269309539197335,8.084552631706544e-05,0.3073398453330047,0.04735233548020128
0.012350331249647111,0.8149569001107437,0.8814808833257034,0.6048582493262578
0.7975357744181946,0.24075484681618514,0.0382956792624827,0.10155912908091895
0.5524460016027805,0.37621499519811746,0.1496475394058141,0.1752386541380948
0.5551169728044054,0.3313117450237526,0.15343407204686396,0.12225780886857164
0.6647085035714232,0.3446710436936166,0.09471287068589204,0.16356593784829043
0.2345930922798055,0.1168382299473593,0.5632071639666073,0.15435817290105242
0.46657918374932933,0.10206184842186307,0.2967416662666342,0.03635911937910119
0.25985725768376,0.10125528262844787,0.5441451478968591,0.14825143069104688
0.6269506876598133,8.005412072016317e-05,0.307345003287011,0.047354965210120004
0.8705730958391517,0.15872373740813303,0.02929852795149204,0.06439373742385747
0.2427093784220481,0.49148006282764956,0.34368150987373886,0.2514440519314556
0.21151121595401953,0.4799146733079765,0.38047303123853693,0.21136448442262007
0.10908122786085624,0.2204460462492655,0.6700333149836271,0.21964745240869651
0.6265220967122562,0.00019761960630760295,0.30608691993848663,0.046819550176964604
0.6265064612607466,0.00019761108599936476,0.3060863179350748,0.04681962570271455
0.8378926627342976,0.08145154291765347,0.08145177025451505,0.03493266123068838
0.772976298522198,0.12100597415466811,0.16044215999830772,0.0006522376293261176
0.5767335894736288,0.08292242040665189,0.2808360340805968,0.012378417365544911
0.08871281212491787,0.5975561914655403,0.5899207581983259,0.4613615709917449
0.5245688964578814,0.0059320387352683425,0.37713502710976,0.07576445832648179
0.5384813644969006,0.005932027356286124,0.3639783371655462,0.07230457009582895
0.470832349018979,0.07086067880433773,0.28765117387755523,0.04867627313463751
0.8150241967440573,0.2906689895130606,0.02887720898953325,0.1339440047251354
0.022178700212714713,0.7203083318393104,0.8137482250691442,0.5809246174512467
0.06247667066118391,0.6606447330950092,0.6590823551615081,0.5532995764210373
0.03213481157481039,0.47207335651673676,0.8547342399801469,0.5026161538763843
0.36815624374590605,0.2485169500418635,0.3810523053636089,0.027932638373641006
0.7797297338262253,0.12127014826882494,0.1605961918809555,0.00040434389237423434
0.6258112841368753,0.0002817839561084873,0.3057101594038423,0.0467659763766224
0.4485852310415727,0.2690185531059932,0.2418044936076454,0.03502292244191121
0.45008918713631674,0.25794581019732116,0.24315090113723087,0.03502282298894816
0.5382523149968257,0.18479226503816487,0.274340914474513,0.010540632459581843
0.31219318939546487,0.24315186661660693,0.4246636992685206,0.0370704624716372
0.007020278035949028,0.8901712800487687,0.9007019699033135,0.8343672246936077
0.6258379690203016,0.00028240368112753873,0.30569720656671684,0.0467672094057096
