f1,f2,f3,f4
0.9600161610958643,0.9600161610958643,0.9600161610958642,0.27984216058001654
0.4356706336303426,0.4356706336303424,0.43567063363034236,0.9000547834399115
0.5638432463922127,0.5638432463922128,0.5638432463922127,0.8258183580362756
0.7861873830081002,0.7861873830081001,0.7861873830081003,0.6179047005955826
0.32829662440304247,0.3282966244030426,0.32829662440304264,0.9445341961837427
0.47847829919639084,0.47847829919639073,0.4784782991963907,0.8780438702391918
0.9859150103938171,0.9859150103938171,0.985915010393817,0.1671397067635742
0.4702906249236434,0.4702906249236435,0.4702906249236433,0.8824568768585911
0.42335848866636533,0.4233584886663654,0.42335848866636516,0.905912077401205
0.6402400093293713,0.6402400093293715,0.6402400093293714,0.7681045596908852
0.8724635802907762,0.8724635802907761,0.8724635802907761,0.4885873408294632
0.032210183108485446,0.03221018310848545,0.032210183108485495,0.9994764968251958
0.9693724278161485,0.9693724278161485,0.9693724278161484,0.24549141381499792
0.6137656366328361,0.6137656366328363,0.6137656366328361,0.7894202808486
0.7613152222207688,0.7613152222207685,0.7613152222207686,0.6483007183427145
0.6535749674281606,0.6535749674281605,0.6535749674281605,0.7567902174170172
0.2777590366940755,0.27775903669407553,0.27775903669407553,0.9606157357862072
0.29958673291045745,0.2995867329104575,0.29958673291045756,0.9540316492867147
0.3436502634347101,0.34365026343471017,0.3436502634347101,0.939055609204205
0.49428118665180104,0.49428118665180115,0.49428118665180093,0.8692450742431709
0.7188441482475757,0.7188441482475759,0.718844148247576,0.6950938727222865
0.9432797510240452,0.9432797510240454,0.9432797510240454,0.3318989756307062
0.7693103289141509,0.7693103289141509,0.7693103289141507,0.6387933335861152
0.9995596109030798,0.9995596109030798,0.9995596109030798,0.02956166161463616
0.4123493204261161,0.4123493204261162,0.4123493204261161,0.9109767370348403
0.9963445192416764,0.9963445192416764,0.9963445192416763,0.08531517623762316
0.8238292127340464,0.8238292127340465,0.8238292127340465,0.5667510941689516
0.11829610693246477,0.1182961069324648,0.1182961069324649,0.9929621988026721
0.17939080296141927,0.1793908029614193,0.17939080296141938,0.9837541515084085
0.9424962395057562,0.9424962395057563,0.9424962395057562,0.33411687294189424
0.988154672586144,0.988154672586144,0.9881546725861439,0.1533532319068619
0.7260628425129384,0.7260628425129383,0.7260628425129384,0.6875503101123266
0.8921515179168379,0.892151517916838,0.8921515179168379,0.45164240880126705
0.3461123208953966,0.3461123208953967,0.3461123208953967,0.938150732593
0.3398041720419332,0.33980417204193325,0.33980417204193325,0.940454519345503
0.5754110068451512,0.5754110068451513,0.5754110068451512,0.8177998719098113
0.02174157394432488,0.021741573944324882,0.021741573944324924,0.9997604857831803
0.9967938246181551,0.9967938246181551,0.9967938246181551,0.0799019144572927
0.983358749662506,0.983358749662506,0.983358749662506,0.18156757469526907
0.9998496856263206,0.9998496856263206,0.9998496856263206,0.017224666286934087
0.7275266872288538,0.7275266872288539,0.7275266872288538,0.6860012109122048
0.7467528894661608,0.7467528894661609,0.7467528894661609,0.6650216883307002
0.5408466237821821,0.540846623782182,0.540846623782182,0.8410598777536884
0.8097039994137742,0.8097039994137744,0.8097039994137744,0.5867528382327254
0.2324126990262256,0.23241269902622566,0.23241269902622563,0.9725873039350865
0.3024663785087219,0.30246637850872193,0.3024663785087218,0.9531223239300628
0.42919974878287204,0.4291997487828721,0.4291997487828719,0.903158854253691
0.9510944287736457,0.9510944287736459,0.9510944287736458,0.3087992054660077
0.9875937682372223,0.9875937682372223,0.9875937682372222,0.1569225805903154
0.8153696050454179,0.8153696050454178,0.8153696050454178,0.5788545615733662
0.8739600284635592,0.8739600284635595,0.8739600284635594,0.4859058545848024
0.611714529301242,0.6117145293012421,0.611714529301242,0.7910107756095092
0.8424899610388729,0.8424899610388731,0.8424899610388731,0.5386232433909562
0.2884389828120882,0.2884389828120883,0.28843898281208824,0.9574620671914899
0.3071846571332637,0.30718465713326376,0.30718465713326376,0.9516116905446808
0.9998082117511418,0.9998082117511418,0.9998082117511418,0.019470888412471528
0.9603078844906481,0.9603078844906481,0.960307884490648,0.27883975886193246
0.7323908024764728,0.7323908024764727,0.7323908024764729,0.6808058994250876
0.7254282138664024,0.7254282138664025,0.7254282138664027,0.6882198489626653
0.679284626217719,0.6792846262177191,0.679284626217719,0.7338010562401769
0.44488168107845055,0.44488168107845066,0.4448816810784506,0.8955370790288397
0.6102232846361637,0.6102232846361637,0.6102232846361637,0.7921617967071347
0.27322257682449885,0.2732225768244989,0.2732225768244989,0.9619162999213784
0.6034112812230688,0.6034112812230689,0.6034112812230688,0.7973630734589809
0.38083476754997414,0.3808347675499741,0.38083476754997414,0.9245971919532943
0.23122297228167604,0.2312229722816761,0.23122297228167604,0.972870963447497
0.7340370890466171,0.7340370890466174,0.7340370890466175,0.6790306256430145
0.9265037485420993,0.9265037485420995,0.9265037485420994,0.37618771546705826
0.6170375608020546,0.6170375608020546,0.6170375608020545,0.7868654072170168
0.3990396383426437,0.3990396383426438,0.3990396383426436,0.9168859241755211
0.9993787339603597,0.9993787339603597,0.9993787339603597,0.0351313104202164
0.9697963612637613,0.9697963612637613,0.9697963612637612,0.24381195299893935
0.3387271218415594,0.33872712184155945,0.3387271218415594,0.9408430766239879
0.9997458181466214,0.9997458181466217,0.9997458181466216,0.02243228638607771
0.8473277513987817,0.8473277513987817,0.8473277513987816,0.5309810436964132
0.6624668028506756,0.6624668028506757,0.6624668028506756,0.7490189108789849
0.06228692751684284,0.06228692751684285,0.062286927516842956,0.9980495035931672
0.771632288176471,0.7716322881764711,0.7716322881764711,0.6359867199425341
0.052288381524593426,0.05228838152459344,0.05228838152459353,0.998624613345469
0.8896995313692927,0.8896995313692928,0.8896995313692927,0.4564529312101317
0.21641319691894978,0.2164131969189498,0.2164131969189499,0.9762737495178964
0.7962519270249788,0.7962519270249787,0.7962519270249788,0.6048807646514651
0.9163587506776261,0.9163587506776261,0.9163587506776261,0.4002615411318725
0.6055605924038971,0.605560592403897,0.6055605924038971,0.795731942405752
0.988305177522954,0.988305177522954,0.9883051775229541,0.15238091809565163
0.06859695796106745,0.06859695796106746,0.06859695796106746,0.9976348189448296
0.8487710357970449,0.8487710357970449,0.8487710357970449,0.5286711436651228
0.009427998768612852,0.009427998768612856,0.009427998768612965,0.9999541844826659
0.22279044111844512,0.22279044111844495,0.22279044111844512,0.9748375078320239
0.9864139150461877,0.9864139150461877,0.9864139150461876,0.16417147587977396
0.99945203325868,0.99945203325868,0.9994520332586799,0.03298749123775331
0.05157335600681441,0.051573356006814425,0.05157335600681453,0.9986618937729098
0.9257886384972187,0.9257886384972186,0.9257886384972187,0.3779437962528679
0.570514705417592,0.5705147054175919,0.5705147054175919,0.8212233068815674
0.9215027695024716,0.9215027695024715,0.9215027695024716,0.38827457744918137
0.5626477997411762,0.5626477997411763,0.5626477997411761,0.8266333515266618
0.8047799313888253,0.8047799313888254,0.8047799313888253,0.5934880914733152
0.5494875347647482,0.5494875347647484,0.5494875347647484,0.8354397620161105
0.9843181063530925,0.9843181063530927,0.9843181063530926,0.17629556512959083
0.9480745707183282,0.9480745707183282,0.9480745707183282,0.3179474716284256
0.9580998757365773,0.9580998757365772,0.9580998757365773,0.28633220878224863
0.9086571142356746,0.9086571142356749,0.9086571142356747,0.4174474038165373
0.3488230716916519,0.34882307169165194,0.348823071691652,0.9371459637253882
0.9395931203063207,0.9395931203063207,0.9395931203063208,0.34219390326841476
0.9694259755825889,0.9694259755825889,0.969425975582589,0.2452799528541173
0.9658744124717259,0.9658744124717261,0.965874412471726,0.2589074725616431
0.9987112388440528,0.998711238844053,0.9987112388440529,0.05064074723242069
0.3214507717428986,0.32145077174289854,0.32145077174289843,0.9468865315959959
0.6262242407253982,0.6262242407253983,0.6262242407253982,0.779573876831726
0.8902924055048086,0.8902924055048086,0.8902924055048086,0.4552956466299476
0.8698813480196188,0.8698813480196188,0.869881348019619,0.49316949335963234
0.9419079582082336,0.9419079582082336,0.9419079582082336,0.3357713022503954
0.061147316469041854,0.06114731646904187,0.061147316469041965,0.998120126485652
0.5296996076248524,0.5296996076248522,0.5296996076248522,0.8481249897120603
0.912879383952207,0.9128793839522072,0.9128793839522071,0.40813319237667384
0.8314398838873921,0.8314398838873921,0.8314398838873921,0.5555269916558901
0.9849218114543524,0.9849218114543526,0.9849218114543524,0.172892926093284
0.20367814923144023,0.2036781492314403,0.20367814923144037,0.9790112744505475
0.1880638258170326,0.18806382581703263,0.18806382581703263,0.9821320304803945
0.34992879228562146,0.34992879228562157,0.34992879228562157,0.9367335550340953
0.28145676421645066,0.2814567642164507,0.2814567642164508,0.9595384623395508
0.7143051646798565,0.7143051646798567,0.7143051646798567,0.6997573718035796
0.9201216371361004,0.9201216371361004,0.9201216371361005,0.39153565652177247
0.6979245381947823,0.6979245381947825,0.6979245381947823,0.7160957801566461
0.7540040575039557,0.7540040575039559,0.7540040575039558,0.6567892058535235
0.4809445359147756,0.4809445359147757,0.4809445359147755,0.8766952789285656
0.4670706952444783,0.46707069524447825,0.46707069524447814,0.8841655590107007
0.8683252927090442,0.8683252927090442,0.8683252927090443,0.49590377300037103
0.9515480885451949,0.9515480885451949,0.9515480885451949,0.30739882832698706
0.8035989410472288,0.8035989410472291,0.8035989410472291,0.5950860891105711
0.571774395614606,0.5717743956146059,0.5717743956146057,0.820346703002358
0.5489704394012956,0.5489704394012958,0.5489704394012956,0.8357796604323998
0.26292695883037576,0.2629269588303758,0.26292695883037576,0.9647823398070885
0.8000163567908164,0.8000163567908166,0.8000163567908167,0.5998934258608312
0.6705289503818916,0.6705289503818916,0.6705289503818916,0.7418102830587695
0.06327184627136753,0.06327184627136755,0.06327184627136745,0.9979874149517334
0.09130237000628026,0.09130237000628008,0.09130237000628022,0.9958105535775021
0.5442103119313059,0.544210311931306,0.5442103119313059,0.8388871619447752
0.9650941499161473,0.9650941499161475,0.9650941499161474,0.2617999468709902
0.9133431650863194,0.9133431650863194,0.9133431650863193,0.40709444989287613
0.6603047326523648,0.6603047326523648,0.6603047326523647,0.7509256073517641
0.1678952960892145,0.16789529608921452,0.16789529608921464,0.9857824834498642
0.7721911085804741,0.7721911085804742,0.7721911085804741,0.6353081415237336
0.7322369569297761,0.732236956929776,0.732236956929776,0.680971359119395
0.47165157144745135,0.47165157144745146,0.4716515714474514,0.8817301494138788
0.38144397133956254,0.3814439713395626,0.3814439713395626,0.9243459812881238
0.03462027931493629,0.034620279314936296,0.03462027931493649,0.99939557914974
0.9994261627843626,0.9994261627843627,0.9994261627843627,0.033759651535453364
0.15348716609891017,0.15348716609891022,0.15348716609891025,0.9881300560193474
0.7133256930049438,0.7133256930049438,0.7133256930049438,0.7007557865442451
0.9762448007875433,0.9762448007875433,0.9762448007875434,0.2165652045212158
0.13537587980058022,0.13537587980058025,0.13537587980058016,0.9907759828946661
0.979209430957017,0.979209430957017,0.979209430957017,0.20274603231060556
0.8251622504431158,0.825162250443116,0.8251622504431158,0.5648086662623867
0.3006041317591846,0.3006041317591847,0.30060413175918466,0.9537114704599331
0.9972044264092309,0.9972044264092309,0.997204426409231,0.07461045268921163
0.48328019872808337,0.4832801987280835,0.48328019872808337,0.8754097683896204
0.6228950695020441,0.6228950695020443,0.6228950695020441,0.7822365762431832
0.767058527391353,0.7670585273913529,0.767058527391353,0.6414953942284363
0.7283726666530125,0.7283726666530125,0.7283726666530125,0.685102938981704
0.908551618178247,0.9085516181782473,0.9085516181782471,0.4176769199255327
0.7961318622798744,0.7961318622798743,0.7961318622798743,0.6050387718048882
0.8021102845121468,0.8021102845121469,0.8021102845121469,0.59709097081756
0.9281578397541713,0.9281578397541714,0.9281578397541713,0.3720887896043535
0.765432542260807,0.7654325422608073,0.7654325422608071,0.6434345512231887
0.4715605324403069,0.47156053244030677,0.47156053244030677,0.8817788472728435
0.5248349054039214,0.5248349054039214,0.5248349054039213,0.8511441711104508
0.206688308735459,0.20668830873545901,0.20668830873545893,0.978379859572594
0.12712049045828872,0.12712049045828874,0.12712049045828872,0.9918699937859441
0.13017008101448985,0.13017008101448987,0.13017008101448993,0.9914740047926514
0.9478557548002868,0.9478557548002868,0.9478557548002867,0.31859903159510233
0.9452529438203869,0.9452529438203868,0.9452529438203868,0.3262383276461356
0.8403149639292657,0.8403149639292659,0.8403149639292657,0.5420098913484932
0.933735629102814,0.933735629102814,0.933735629102814,0.3578646428732957
0.9888254150947795,0.9888254150947795,0.9888254150947796,0.14896999859116825
0.9430388677542383,0.9430388677542384,0.9430388677542384,0.33258261785881504
0.8786130431438827,0.8786130431438827,0.8786130431438826,0.4774419822078742
0.9958925368420688,0.9958925368420688,0.9958925368420688,0.09043251164294244
0.7521475746031552,0.7521475746031553,0.7521475746031552,0.6589143224783234
0.1718654247390655,0.17186542473906552,0.17186542473906552,0.9850976054026468
0.7237459825036271,0.723745982503627,0.7237459825036271,0.6899886512573562
0.45478548265848856,0.45478548265848845,0.45478548265848856,0.8905477791139906
0.9507164344639,0.9507164344639,0.9507164344639,0.3099606781140739
0.936744663597934,0.9367446635979341,0.936744663597934,0.34991436163885614
0.42142591945183705,0.4214259194518369,0.4214259194518369,0.9068128536510922
0.9997491675297863,0.9997491675297863,0.9997491675297862,0.022283266087441
0.9632439781820195,0.9632439781820195,0.9632439781820195,0.26852512707432
0.896213835761369,0.896213835761369,0.8962138357613691,0.4435280015761444
0.3227661974402958,0.32276619744029583,0.3227661974402959,0.9464388283369959
0.6840884392109848,0.6840884392109848,0.6840884392109847,0.7293247816203046
0.7446553110206842,0.7446553110206844,0.7446553110206843,0.6673695143935019
0.21924226486995668,0.21924226486995674,0.2192422648699568,0.9756420094350446
0.4963710978035687,0.4963710978035688,0.4963710978035686,0.8680532340083236
0.1332121367023565,0.13321213670235652,0.13321213670235643,0.9910694892496982
0.05661119993618148,0.05661119993618149,0.0566111999361816,0.998388293596568
0.5410692532806831,0.541069253280683,0.5410692532806829,0.8409166632699571
0.9973003588445171,0.9973003588445173,0.9973003588445172,0.07331890370333809
0.7592003511324509,0.7592003511324509,0.7592003511324511,0.6507759701012741
0.3911601126039963,0.3911601126039964,0.39116011260399636,0.9202756815057874
0.6612360516387172,0.6612360516387171,0.661236051638717,0.7501056494494566
0.9999884531812135,0.9999884531812135,0.9999884531812134,0.004692705911364878
0.9628262497405266,0.9628262497405266,0.9628262497405266,0.2700186055953553
0.7503582411503639,0.7503582411503641,0.7503582411503641,0.6609511739821837
0.9615050224566314,0.9615050224566314,0.9615050224566314,0.2746846976341357
0.28719445861383264,0.2871944586138327,0.2871944586138327,0.9578362243461541
0.8259946896468018,0.825994689646802,0.8259946896468019,0.5635906887643526
0.31033994148998606,0.3103399414899861,0.3103399414899861,0.9505870709355917
0.9325399033211518,0.932539903321152,0.9325399033211519,0.36096835566384333
0.9805877042722189,0.9805877042722189,0.9805877042722189,0.19597483492408554
0.8906072085313977,0.890607208531398,0.8906072085313977,0.4546796430833275
0.8643654995661407,0.8643654995661408,0.864365499566141,0.5027731084758952
0.5107187917656801,0.5107187917656802,0.51071879176568,0.8596892674969945
0.8368192990583109,0.8368192990583109,0.8368192990583109,0.5473909384134066
0.3442767078039452,0.34427670780394526,0.3442767078039452,0.9388260679811972
0.832545407681916,0.832545407681916,0.832545407681916,0.5538689703387738
0.038413811534557085,0.0384138115345571,0.03841381153455719,0.9992564266659312
0.4054818010812759,0.40548180108127596,0.4054818010812758,0.9140547212063566
0.30707004987047104,0.30707004987047115,0.30707004987047115,0.9516486894897555
0.9105837218946544,0.9105837218946543,0.9105837218946544,0.4132287461694315
0.8834817489473139,0.8834817489473141,0.8834817489473141,0.46837263243022237
0.08101666876820399,0.08101666876820401,0.08101666876820397,0.9967014461944048
0.9992721589307962,0.9992721589307962,0.9992721589307961,0.038033782792705015
0.9183334112119826,0.9183334112119826,0.9183334112119826,0.39571088129036597
0.47686884767877935,0.47686884767877924,0.4768688476787792,0.8789191063919498
0.9524498591438619,0.952449859143862,0.9524498591438619,0.3045940867599747
0.47091738723863036,0.47091738723863047,0.4709173872386303,0.8821225292084929
0.3642591169409628,0.3642591169409627,0.36425911694096275,0.9312534146862385
0.802616580988711,0.8026165809887111,0.802616580988711,0.5964102776445345
0.9534975224278558,0.9534975224278558,0.9534975224278559,0.30129942126893616
0.993593998299333,0.9935939982993333,0.9935939982993331,0.1128990274270635
0.3648730731149092,0.3648730731149091,0.36487307311490913,0.9310129811583915
0.19138593342612656,0.19138593342612661,0.19138593342612664,0.9814896880926773
0.06920117599593054,0.06920117599593055,0.06920117599593052,0.9975930081826063
0.7571157006251098,0.7571157006251097,0.7571157006251098,0.6531999740440402
0.9219784748066508,0.9219784748066508,0.9219784748066508,0.3871438610331433
0.2963241147851053,0.29632411478510534,0.2963241147851053,0.9550503729310597
0.9580392474755828,0.9580392474755827,0.9580392474755828,0.2865349366356988
0.43611760880767475,0.43611760880767486,0.4361176088076747,0.8998382571894032
0.002037953145553796,0.0020379531455537963,0.0020379531455537833,0.9999976256990791
0.98846913408357,0.98846913408357,0.98846913408357,0.15131442701981462
0.1722015569761155,0.17220155697611533,0.17220155697611547,0.9850388635206634
0.4397877725997446,0.43978777259974455,0.43978777259974455,0.8980499502940613
0.9083038591085282,0.9083038591085284,0.9083038591085282,0.4182153422060114
0.964111005382798,0.964111005382798,0.964111005382798,0.2653963893167632
0.007991049891064902,0.007991049891064904,0.00799104989106501,0.9999669080443718
0.1420936731844575,0.14209367318445756,0.14209367318445765,0.9898340438106594
0.9993115286701066,0.9993115286701066,0.9993115286701065,0.036988075346056706
0.8359753815270811,0.8359753815270813,0.8359753815270812,0.5486787789491175
0.32351844602892355,0.3235184460289235,0.32351844602892343,0.9461818846184024
0.0711243310153221,0.07112433101532212,0.07112433101532223,0.9974574817509219
0.9147063799323724,0.9147063799323724,0.9147063799323724,0.40402268467515734
0.7254841094969288,0.725484109496929,0.7254841094969289,0.6881609282313265
0.9994694116326767,0.9994694116326767,0.9994694116326768,0.032458508275277194
0.9981692403132923,0.9981692403132926,0.9981692403132925,0.060370973505166306
0.17978175136674873,0.1797817513667488,0.1797817513667488,0.9836827352329705
0.9866068016846726,0.9866068016846726,0.9866068016846726,0.16300901201055548
0.5026223554484816,0.5026223554484817,0.5026223554484814,0.8644482897216527
0.5982450696374896,0.5982450696374895,0.5982450696374896,0.8012465969246868
0.9988066837542141,0.9988066837542143,0.9988066837542142,0.04872632446503544
0.3129015765491603,0.3129015765491604,0.3129015765491603,0.9497467066230669
0.8212064591711967,0.821206459171197,0.8212064591711968,0.5705444332389757
0.9785696865916784,0.9785696865916784,0.9785696865916784,0.20581019880811768
0.9718128150508317,0.9718128150508318,0.9718128150508317,0.23564938082732934
0.3403337877920259,0.340333787792026,0.3403337877920259,0.940262943561313
0.11147169685316233,0.11147169685316236,0.11147169685316242,0.9937523200528342
0.6225021575709075,0.6225021575709077,0.6225021575709075,0.7825492986732397
0.5484651491309323,0.5484651491309324,0.5484651491309324,0.8361113567639571
0.9990703648335593,0.9990703648335595,0.9990703648335593,0.042996743379565716
0.9716333715376275,0.9716333715376275,0.9716333715376275,0.23638788204108688
0.4255444754687423,0.4255444754687422,0.42554447546874224,0.904887128083372
0.9999856307736256,0.9999856307736258,0.9999856307736257,0.005247824171866256
0.0634420645234861,0.06344206452348611,0.06344206452348611,0.9979765856172843
0.8101253506341695,0.8101253506341697,0.8101253506341696,0.5861709899509505
0.987520084783925,0.987520084783925,0.9875200847839248,0.15738531030705524
0.6572193346489819,0.657219334648982,0.657219334648982,0.7536274804510708
0.9949941347182992,0.9949941347182992,0.9949941347182991,0.09982312284710049
0.8247758385210584,0.8247758385210586,0.8247758385210585,0.5653727342075056
0.9456959451970718,0.9456959451970717,0.9456959451970718,0.3249522603881291
0.9050178840798327,0.9050178840798329,0.9050178840798329,0.4252782241143694
0.4118410179829365,0.4118410179829364,0.4118410179829364,0.9112066849912998
0.7590327319666208,0.7590327319666208,0.7590327319666207,0.6509714558379269
0.0008096217204993971,0.0008096217204993973,0.0008096217204995064,0.9999995539110987
0.4941365010069197,0.4941365010069196,0.49413650100691964,0.8693273395782053
0.7171867202235359,0.7171867202235358,0.717186720223536,0.6968038114609575
0.4933418839825724,0.4933418839825725,0.49334188398257245,0.8697785750926522
0.24768284816370895,0.247682848163709,0.24768284816370897,0.9688094743770309
0.2830191461088986,0.28301914610889867,0.28301914610889867,0.959078640216667
0.8309243475878189,0.8309243475878189,0.8309243475878189,0.5562977327078964
0.19496302231853832,0.19496302231853838,0.19496302231853846,0.9807849948669226
0.9967333862283291,0.9967333862283292,0.9967333862283291,0.08065134846318164
0.6945786820478406,0.6945786820478407,0.6945786820478406,0.7193415191042198
0.7593992403061397,0.7593992403061397,0.7593992403061399,0.6505438835376427
0.7926451958211935,0.7926451958211934,0.7926451958211934,0.6095991097765986
0.7178303212280868,0.7178303212280868,0.7178303212280868,0.6961407871470212
0.5116922163861289,0.511692216386129,0.5116922163861289,0.8591101837054546
0.8203186180705928,0.8203186180705928,0.8203186180705928,0.5718201104435314
0.122157960284599,0.12215796028459902,0.12215796028459916,0.9924940133278924
0.8891412681634608,0.8891412681634611,0.889141268163461,0.4575392783579089
0.433179299189991,0.4331792991899909,0.4331792991899909,0.9012566365116397
0.4142421622892485,0.41424216228924843,0.4142421622892484,0.9101174380432806
0.8992537836510337,0.8992537836510338,0.8992537836510337,0.4373326380160455
0.8347393649245584,0.8347393649245584,0.8347393649245582,0.5505572030513424
0.0953403530086284,0.09534035300862842,0.09534035300862839,0.9954315405847819
0.3862471309804495,0.38624713098044955,0.3862471309804495,0.922348869458989
0.3507965053513252,0.3507965053513253,0.3507965053513253,0.9364088764114105
0.17066915356257475,0.17066915356257478,0.17066915356257475,0.985305705167816
0.050770957507635,0.050770957507635016,0.05077095750763515,0.9987031185770202
0.9331556717596448,0.9331556717596448,0.9331556717596448,0.3593738655809968
0.7100816651452015,0.7100816651452017,0.7100816651452015,0.7040427176116041
0.9998928381787502,0.9998928381787502,0.9998928381787502,0.01452603135934581
0.8019200504908703,0.8019200504908703,0.8019200504908703,0.5973464207069542
0.8806639157487104,0.8806639157487106,0.8806639157487105,0.47364891144150173
0.2638893990080329,0.2638893990080327,0.26388939900803277,0.9645194372782558
0.9486934845609328,0.9486934845609328,0.9486934845609328,0.3160964663100177
0.013606335539455743,0.013606335539455745,0.013606335539455734,0.9999054559671434
0.01403196261617665,0.014031962616176653,0.01403196261617674,0.9998995123849921
0.7294656201202828,0.7294656201202829,0.729465620120283,0.6839391315524589
0.9826969026645073,0.9826969026645073,0.9826969026645073,0.18511431952309332
0.5569868929396534,0.5569868929396533,0.5569868929396533,0.830458441166961
0.16800137137351126,0.1680013713735111,0.16800137137351115,0.985764398687601
0.9783486682001303,0.9783486682001303,0.9783486682001303,0.20685780200455248
0.775308626729288,0.775308626729288,0.775308626729288,0.6315000735480771
0.35221629196458715,0.35221629196458704,0.3522162919645871,0.9358756466146707
0.1643594493547352,0.16435944935473523,0.16435944935473532,0.9863785934567614
0.9018007111948029,0.901800711194803,0.9018007111948029,0.43205721299357935
0.5515301604250327,0.5515301604250327,0.5515301604250326,0.8340926105300832
0.9968604301291487,0.9968604301291489,0.9968604301291487,0.07906773960031403
0.8365847752271379,0.8365847752271378,0.8365847752271378,0.5477492621665736
0.5859717646360365,0.5859717646360365,0.5859717646360365,0.8102659835938866
0.900292525436477,0.9002925254364772,0.9002925254364771,0.4351906222508115
0.37855659720755636,0.3785565972075564,0.3785565972075564,0.9255324589009715
0.38326409424009616,0.3832640942400962,0.3832640942400961,0.9235926369672108
0.8945864972793086,0.8945864972793087,0.8945864972793086,0.44680070276823564
0.6769785073958795,0.6769785073958797,0.6769785073958795,0.7359291287279783
0.9820841113343789,0.9820841113343791,0.982084111334379,0.18833660620513654
0.8364767902942868,0.8364767902942868,0.8364767902942868,0.5479141374317555
0.686835253364331,0.686835253364331,0.686835253364331,0.7267385999097584
0.8904422654873815,0.8904422654873815,0.8904422654873815,0.4550025331873626
0.7656429816518882,0.7656429816518884,0.7656429816518883,0.6431841411060918
0.6609909248519752,0.6609909248519751,0.6609909248519751,0.7503216645005115
0.8615423151296192,0.8615423151296192,0.8615423151296194,0.5075950815094111
0.270263743748695,0.27026374374869505,0.2702637437486949,0.9627521099521713
0.5621148681012492,0.5621148681012493,0.5621148681012492,0.8269958610758206
0.21849612828528694,0.21849612828528697,0.2184961282852869,0.9758094600633924
0.6142522152082173,0.6142522152082174,0.6142522152082173,0.7890417194186838
0.9971868375362157,0.9971868375362157,0.9971868375362157,0.07484482627704431
0.8100637703654842,0.8100637703654843,0.8100637703654842,0.5862560816989818
0.9718267901664365,0.9718267901664367,0.9718267901664366,0.23559176327576226
0.3597070278630623,0.3597070278630624,0.35970702786306247,0.9330215420143285
0.4456256887130186,0.44562568871301844,0.4456256887130185,0.8951670374095996
0.708214704688236,0.7082147046882359,0.708214704688236,0.7059206748760797
0.8471913470465116,0.8471913470465118,0.8471913470465117,0.5311986294545297
0.7197364954034614,0.7197364954034613,0.7197364954034613,0.6941698716556521
0.2735468835206221,0.2735468835206222,0.2735468835206221,0.9618240923277814
0.9855670209549767,0.985567020954977,0.9855670209549768,0.169178391238323
0.9995227856574811,0.9995227856574811,0.9995227856574812,0.030777206593451175
0.793495795708962,0.7934957957089622,0.7934957957089623,0.6084915725279554
0.18067218833276444,0.1806721883327645,0.1806721883327644,0.9835194758658679
0.6920139559423731,0.6920139559423731,0.6920139559423731,0.7218091233391842
