f1,f2,f3,f4,f5
0.8770674520366148,0.8770674520366148,0.8770674520366148,0.8770674520366148,0.48029305376395115
0.9250075069689417,0.9250075069689415,0.9250075069689416,0.9250075069689416,0.379860542871402
0.8140475967432257,0.8140475967432255,0.8140475967432255,0.8140475967432256,0.5807381000771185
0.4361749547979671,0.4361749547979671,0.43617495479796714,0.43617495479796714,0.8998469571803857
0.8920361889550467,0.8920361889550463,0.8920361889550465,0.8920361889550464,0.4518858030069845
0.5110977683365113,0.5110977683365113,0.5110977683365114,0.5110977683365114,0.8595018979306054
0.9552287440395218,0.9552287440395216,0.9552287440395216,0.9552287440395218,0.2957682124366488
0.6828684005268384,0.6828684005268384,0.6828684005268383,0.6828684005268383,0.7305024437622276
0.5163026766291334,0.5163026766291334,0.5163026766291334,0.5163026766291335,0.8563850515000864
0.04013369683523299,0.040133696835232706,0.040133696835232886,0.04013369683523285,0.9991940991647008
0.999521687505632,0.9995216875056316,0.9995216875056318,0.9995216875056319,0.03078870177947102
0.03312944438020874,0.03312944438020874,0.033129444380208754,0.03312944438020875,0.9994509039659473
0.009872697908861578,0.009872697908861578,0.009872697908861814,0.00987269790886172,0.9999512301089535
0.9915062405879409,0.9915062405879409,0.9915062405879407,0.9915062405879409,0.1299358223581635
0.6247363863105722,0.6247363863105719,0.624736386310572,0.624736386310572,0.7808038839182861
0.047127568780589144,0.047127568780589144,0.04712756878058916,0.04712756878058915,0.9988885986228755
0.22156189223608969,0.22156189223608969,0.22156189223608974,0.22156189223608985,0.9751423084176994
0.8021776740736739,0.8021776740736739,0.8021776740736739,0.802177674073674,0.5970276290146457
0.012015243242272022,0.012015243242272022,0.012015243242272112,0.012015243242272164,0.9999277716885498
0.4415690206038871,0.4415690206038871,0.441569020603887,0.44156902060388703,0.8972119812485613
0.4880039262429901,0.4880039262429901,0.48800392624299005,0.48800392624299005,0.8728226461300594
0.13292718024148925,0.13292718024148925,0.13292718024148922,0.13292718024148928,0.9911242323165131
0.713389958082263,0.713389958082263,0.7133899580822629,0.713389958082263,0.7007241044778247
0.18022390279036246,0.18022390279036246,0.18022390279036257,0.18022390279036266,0.9836228830468912
0.15079126918126587,0.15079126918126587,0.1507912691812658,0.1507912691812659,0.9885636509734236
0.35352106690300567,0.3535210669030054,0.3535210669030055,0.35352106690300555,0.9354167521824971
0.875705583156341,0.875705583156341,0.8757055831563408,0.8757055831563408,0.4827716157974274
0.33071502017528076,0.33071502017528076,0.33071502017528076,0.3307150201752808,0.9437220603714187
0.6070409728518461,0.6070409728518458,0.607040972851846,0.6070409728518461,0.7946406401078983
0.2471374298562649,0.2471374298562649,0.247137429856265,0.24713742985626497,0.9689755217213224
0.9268272645911458,0.9268272645911458,0.926827264591146,0.9268272645911458,0.37539906664279826
0.8052772600125209,0.8052772600125205,0.8052772600125205,0.8052772600125206,0.5928400545328065
0.35570614365077957,0.35570614365077957,0.3557061436507796,0.35570614365077946,0.9345879181366681
0.9995876800631143,0.9995876800631139,0.9995876800631142,0.9995876800631142,0.0285763437256729
0.9718630182818129,0.9718630182818129,0.9718630182818129,0.9718630182818129,0.23543821923654906
0.5096441342647321,0.5096441342647321,0.5096441342647322,0.5096441342647321,0.8603647328092765
0.9958754820562842,0.9958754820562838,0.995875482056284,0.995875482056284,0.09060172253691552
0.8748820735646882,0.8748820735646882,0.8748820735646882,0.8748820735646882,0.4842623684039302
0.501907799743489,0.501907799743489,0.5019077997434889,0.5019077997434888,0.8649012132785248
0.5660042849935082,0.5660042849935079,0.566004284993508,0.5660042849935081,0.8243766203426521
0.9487745537408171,0.9487745537408169,0.9487745537408169,0.948774553740817,0.31585660372076696
0.9866135568979639,0.9866135568979636,0.9866135568979637,0.9866135568979638,0.16295703361203367
0.8930012147382583,0.8930012147382583,0.8930012147382581,0.8930012147382582,0.44997580941252247
0.8397483508684455,0.8397483508684455,0.8397483508684456,0.8397483508684457,0.542910402654952
0.6775976112813075,0.6775976112813075,0.6775976112813075,0.6775976112813075,0.7353945777251774
0.8342751695956755,0.8342751695956755,0.8342751695956756,0.8342751695956757,0.5512840852642877
0.8816899641007566,0.8816899641007563,0.8816899641007564,0.8816899641007565,0.4717538290637731
0.9997664968351809,0.9997664968351809,0.9997664968351808,0.9997664968351809,0.02147094656532076
0.9412325850824781,0.9412325850824781,0.9412325850824779,0.9412325850824781,0.3376649115774337
0.19145664773549337,0.19145664773549337,0.19145664773549353,0.19145664773549356,0.9814980203645566
0.8545747538014442,0.8545747538014442,0.8545747538014442,0.8545747538014442,0.5192596924421886
0.8212279720393839,0.8212279720393837,0.8212279720393836,0.8212279720393838,0.570538724922423
0.5005925223600604,0.5005925223600604,0.5005925223600602,0.5005925223600604,0.8656632326398676
0.5942740424271262,0.5942740424271262,0.5942740424271264,0.5942740424271263,0.8042340858602482
0.3086631180151213,0.3086631180151213,0.3086631180151213,0.3086631180151213,0.9511638978199434
0.4781486296336924,0.4781486296336924,0.4781486296336925,0.4781486296336925,0.8782609236365598
0.5699346692056185,0.5699346692056185,0.5699346692056184,0.5699346692056184,0.8216639473261272
0.7784777462443573,0.7784777462443573,0.7784777462443573,0.7784777462443574,0.627618737638951
0.3743268327761167,0.3743268327761167,0.37432683277611667,0.37432683277611667,0.927285851367365
0.9517671747792277,0.9517671747792277,0.9517671747792275,0.9517671747792277,0.3067226496393747
0.36650750772528257,0.36650750772528257,0.3665075077252827,0.3665075077252826,0.9304045588539107
0.43895031133004214,0.43895031133004214,0.43895031133004203,0.43895031133004203,0.8984962184072575
0.8472892988004717,0.8472892988004717,0.8472892988004715,0.8472892988004717,0.5310646122941829
0.5685569417116314,0.5685569417116311,0.5685569417116311,0.5685569417116312,0.8226179833497852
0.16144487295030654,0.16144487295030654,0.1614448729503064,0.16144487295030654,0.9868794995726584
0.1832020533796327,0.1832020533796327,0.18320205337963286,0.18320205337963272,0.9830724682370267
0.9989008967909617,0.9989008967909617,0.9989008967909616,0.9989008967909617,0.04673732112429083
0.05794114717440445,0.05794114717440445,0.057941147174404475,0.0579411471744046,0.9983196132034975
0.49177589872698246,0.49177589872698246,0.4917758987269826,0.4917758987269825,0.8707027175403969
0.9847027235830099,0.9847027235830096,0.9847027235830098,0.9847027235830098,0.17412565884542244
0.4397579422049995,0.43975794220499914,0.4397579422049993,0.43975794220499936,0.8981011596322048
0.6843913746932215,0.6843913746932215,0.6843913746932216,0.6843913746932215,0.7290756726279024
0.9247690657095091,0.9247690657095091,0.9247690657095091,0.9247690657095091,0.3804406058891124
0.07222364748709592,0.07222364748709592,0.072223647487096,0.07222364748709607,0.9973879088899792
0.38618349162863747,0.38618349162863747,0.38618349162863747,0.3861834916286375,0.922410293813965
0.8723330599548517,0.8723330599548517,0.8723330599548516,0.8723330599548517,0.4888391057782107
0.9695381869613333,0.9695381869613333,0.9695381869613331,0.9695381869613334,0.2448329857122585
0.17518488627243728,0.17518488627243728,0.1751848862724373,0.1751848862724373,0.9845329623989351
0.2834177330039327,0.2834177330039327,0.28341773300393264,0.28341773300393275,0.9589901682299556
0.35078197011118756,0.3507819701111872,0.35078197011118734,0.35078197011118745,0.9364474963065386
0.25059754335490453,0.25059754335490453,0.2505975433549046,0.2505975433549047,0.9680863064628851
0.7361497970340638,0.7361497970340638,0.7361497970340637,0.7361497970340637,0.6767720997127956
0.18240879482895367,0.18240879482895367,0.18240879482895384,0.1824087948289537,0.9832199880241647
0.7934514583553539,0.7934514583553539,0.7934514583553539,0.7934514583553541,0.6085773885119874
0.4141912010370417,0.4141912010370417,0.4141912010370418,0.41419120103704177,0.91017645193898
0.11116999100922126,0.11116999100922126,0.11116999100922123,0.11116999100922141,0.9938002557965193
0.2360967052525134,0.2360967052525134,0.2360967052525134,0.23609670525251342,0.9717250538355263
0.5533745618062292,0.5533745618062292,0.5533745618062291,0.5533745618062293,0.8329080601696021
0.9118902501481329,0.9118902501481325,0.9118902501481326,0.9118902501481326,0.410350119431376
0.9852386329928315,0.9852386329928312,0.9852386329928313,0.9852386329928313,0.17106900517011908
0.33522009532576114,0.33522009532576114,0.33522009532576114,0.335220095325761,0.9421310058481952
0.900535828357289,0.900535828357289,0.9005358283572887,0.900535828357289,0.43470122139182066
0.9852004966509819,0.9852004966509815,0.9852004966509815,0.9852004966509816,0.17128837910895856
0.7798024779146464,0.7798024779146464,0.7798024779146464,0.7798024779146466,0.6259719342479382
0.7581390989860033,0.7581390989860033,0.7581390989860032,0.7581390989860034,0.6520428377206648
0.9770247945057129,0.9770247945057126,0.9770247945057126,0.9770247945057127,0.21301399271624516
0.846399584048157,0.8463995840481566,0.8463995840481566,0.8463995840481567,0.5324814968961419
0.5788742708797299,0.5788742708797299,0.5788742708797298,0.5788742708797298,0.8153898598513611
0.8610369416013375,0.8610369416013371,0.8610369416013374,0.8610369416013373,0.5084721858645518
0.9953809326046321,0.9953809326046321,0.9953809326046322,0.9953809326046321,0.09587611413543062
0.9038347001386583,0.9038347001386583,0.9038347001386582,0.9038347001386583,0.42780024314923554
0.9040111400522124,0.9040111400522121,0.9040111400522122,0.9040111400522122,0.42742728965539434
0.337780559930705,0.337780559930705,0.33778055993070516,0.337780559930705,0.9412159180363497
0.1630301618579593,0.1630301618579593,0.1630301618579595,0.1630301618579595,0.9866188130642756
0.05439362026163946,0.05439362026163946,0.05439362026163952,0.05439362026163947,0.9985192207815987
0.8080445322216383,0.8080445322216383,0.8080445322216382,0.8080445322216382,0.5890625131595986
0.7084685838935796,0.7084685838935796,0.7084685838935796,0.7084685838935796,0.7056998864858536
0.9821175713280776,0.9821175713280773,0.9821175713280774,0.9821175713280775,0.1881534700945271
0.7306204558042931,0.7306204558042931,0.7306204558042931,0.7306204558042932,0.682738120651545
0.7788202106771193,0.7788202106771193,0.7788202106771193,0.7788202106771195,0.6271936950020148
0.9942034923594159,0.9942034923594155,0.9942034923594156,0.9942034923594157,0.10738827945173839
0.980806567278904,0.9808065672789038,0.9808065672789037,0.9808065672789039,0.19486905784317374
0.16861178305269223,0.16861178305269223,0.16861178305269225,0.1686117830526924,0.9856801224354441
0.9999723725829122,0.9999723725829118,0.9999723725829118,0.999972372582912,0.007294083810419512
0.9510405865307613,0.9510405865307611,0.951040586530761,0.9510405865307612,0.3089677874217743
0.7053461072147207,0.7053461072147204,0.7053461072147205,0.7053461072147205,0.7088210581399602
0.9710266912145538,0.9710266912145538,0.9710266912145536,0.9710266912145538,0.23886299888073523
0.6520171155164716,0.6520171155164716,0.6520171155164716,0.6520171155164715,0.758169193233679
0.8849881733644017,0.8849881733644017,0.8849881733644017,0.8849881733644017,0.46553724366721916
0.08907370730061484,0.08907370730061484,0.08907370730061498,0.089073707300615,0.9960242516630748
0.9711853720219946,0.9711853720219946,0.9711853720219945,0.9711853720219946,0.23821720528258905
0.06062569412034028,0.06062569412034028,0.060625694120340246,0.06062569412034029,0.9981601544488384
0.5348506735926968,0.5348506735926968,0.5348506735926967,0.5348506735926968,0.8449238406785781
0.04761627325633546,0.04761627325633546,0.04761627325633546,0.04761627325633547,0.9988654172369148
0.2485068180819402,0.2485068180819402,0.24850681808194022,0.24850681808194025,0.9686251780294851
0.9865198945854021,0.9865198945854018,0.9865198945854018,0.9865198945854019,0.16352276495371673
0.95302229215506,0.95302229215506,0.9530222921550598,0.9530222921550601,0.30280107205202134
0.5023077019017727,0.5023077019017727,0.5023077019017729,0.5023077019017728,0.8646689961033256
0.9616313389252554,0.9616313389252554,0.9616313389252554,0.9616313389252554,0.27424188207612665
0.30949614500217426,0.30949614500217426,0.30949614500217426,0.3094961450021743,0.9508931308355256
0.26683986751421856,0.26683986751421856,0.26683986751421856,0.2668398675142186,0.9637351917073511
0.9999936937653061,0.9999936937653061,0.9999936937653061,0.9999936937653061,0.0034131028026947647
0.3640818846737911,0.3640818846737911,0.3640818846737912,0.3640818846737913,0.9313565447625298
0.5858692500512005,0.5858692500512005,0.5858692500512005,0.5858692500512004,0.8103779273466293
0.8347904243101731,0.8347904243101728,0.8347904243101729,0.8347904243101729,0.5505035223658005
0.28442951409340195,0.28442951409340195,0.2844295140934021,0.2844295140934021,0.958690526398321
0.6418003122702785,0.6418003122702785,0.6418003122702785,0.6418003122702785,0.7668379724065485
0.3938133686325087,0.3938133686325087,0.3938133686325087,0.3938133686325086,0.9191782692554609
0.3345983436745352,0.3345983436745352,0.3345983436745352,0.3345983436745351,0.9423520304944398
0.7650885048628266,0.7650885048628266,0.7650885048628264,0.7650885048628265,0.6438739556564007
0.06869611794786262,0.06869611794786262,0.0686961179478627,0.06869611794786276,0.9976371215091611
0.989481323186932,0.9894813231869318,0.9894813231869319,0.9894813231869319,0.14453941747415183
0.26008348756620525,0.26008348756620525,0.2600834875662054,0.2600834875662054,0.9655807150213138
0.4959011464985951,0.4959011464985949,0.49590114649859496,0.49590114649859507,0.8683595563937117
0.8542482290116762,0.8542482290116759,0.854248229011676,0.8542482290116761,0.5197966967324171
0.9769416162591985,0.9769416162591985,0.9769416162591985,0.9769416162591985,0.2133950005938414
0.7711815180517265,0.7711815180517265,0.7711815180517265,0.7711815180517267,0.6365631112438803
0.8240256146805288,0.8240256146805288,0.8240256146805287,0.8240256146805288,0.566490474625706
0.999937397490071,0.999937397490071,0.999937397490071,0.999937397490071,0.01105017943896798
0.2908991951885683,0.29089919518856805,0.2908991951885682,0.2908991951885682,0.9567469954683167
0.9430822767371454,0.9430822767371451,0.9430822767371452,0.9430822767371453,0.3324645630821406
0.008749575160906011,0.008749575160906011,0.0087495751609059,0.008749575160906013,0.9999616926071445
0.7945857759271959,0.7945857759271957,0.7945857759271957,0.7945857759271957,0.6070955546055351
0.33547586162972515,0.33547586162972515,0.33547586162972515,0.3354758616297252,0.9420399500541411
0.6754346367265871,0.6754346367265868,0.675434636726587,0.6754346367265871,0.7373818692718108
0.9375393377330404,0.9375393377330403,0.9375393377330402,0.9375393377330403,0.3477864901336596
0.4137309002616093,0.41373090026160897,0.41373090026160925,0.4137309002616092,0.9103858060868201
0.8346021870475675,0.8346021870475675,0.8346021870475675,0.8346021870475675,0.5507888683768115
0.9954338980429221,0.9954338980429221,0.9954338980429221,0.9954338980429221,0.09532529209687204
0.14052945847537876,0.14052945847537876,0.14052945847537887,0.14052945847537893,0.9900747591316713
0.9090602112445418,0.9090602112445415,0.9090602112445416,0.9090602112445416,0.41658164036999895
0.6521976663218214,0.6521976663218211,0.6521976663218213,0.6521976663218213,0.7580138693571822
0.9656259966482543,0.965625996648254,0.965625996648254,0.9656259966482541,0.259830325437256
0.15444484706531414,0.15444484706531414,0.15444484706531403,0.15444484706531403,0.9879993513107203
0.5609458748687836,0.5609458748687836,0.5609458748687836,0.5609458748687837,0.8278272899576137
0.8889720073937641,0.8889720073937638,0.8889720073937639,0.888972007393764,0.45788420490641796
0.9134940985287808,0.9134940985287807,0.9134940985287806,0.9134940985287806,0.4067674686389773
0.8821568448338334,0.882156844833833,0.8821568448338332,0.8821568448338332,0.4708802239259989
0.6746731501748366,0.6746731501748366,0.6746731501748368,0.6746731501748368,0.7380787237227197
0.12368644999292619,0.12368644999292619,0.12368644999292619,0.12368644999292636,0.9923199643942255
0.625977508617654,0.625977508617654,0.6259775086176541,0.625977508617654,0.779809117682456
0.49536439607671057,0.49536439607671057,0.4953643960767106,0.4953643960767105,0.8686658997190364
0.3788639988691575,0.3788639988691575,0.3788639988691575,0.3788639988691574,0.9254411092601611
0.9194781437939636,0.9194781437939635,0.9194781437939635,0.9194781437939635,0.39305468979250696
0.9601561657903762,0.9601561657903759,0.960156165790376,0.960156165790376,0.27936163771260053
0.37320648932445477,0.37320648932445477,0.37320648932445477,0.373206489324455,0.9277373847544012
0.28699175400754656,0.28699175400754656,0.2869917540075467,0.2869917540075466,0.9579265121760415
0.9612477433267659,0.9612477433267657,0.9612477433267658,0.9612477433267658,0.2755830998817379
0.2913857377025897,0.2913857377025897,0.2913857377025899,0.2913857377025899,0.9565989063100678
0.5882219946392915,0.5882219946392915,0.5882219946392914,0.5882219946392915,0.8086715967897313
0.4433252644692026,0.44332526446920234,0.4433252644692026,0.44332526446920256,0.8963453872870776
0.3187595844929745,0.3187595844929742,0.3187595844929744,0.3187595844929744,0.947827588970309
0.339868397816079,0.339868397816079,0.339868397816079,0.3398683978160791,0.9404639237021198
0.9751157929713337,0.9751157929713337,0.9751157929713336,0.9751157929713337,0.2215856905598117
0.08153970933388159,0.08153970933388159,0.0815397093338816,0.0815397093338816,0.9966694168750043
0.12940941535248,0.12940941535248,0.1294094153524799,0.12940941535248002,0.991589746854109
0.9961803204909143,0.996180320490914,0.9961803204909141,0.9961803204909142,0.08719066882604448
0.6804752638181453,0.6804752638181453,0.6804752638181453,0.6804752638181453,0.7327324039872593
0.5883880087606354,0.5883880087606354,0.5883880087606354,0.5883880087606354,0.8085508002763877
0.14240961300788027,0.14240961300788002,0.14240961300788008,0.14240961300788016,0.9898060302720533
0.8718653084153125,0.8718653084153125,0.8718653084153125,0.8718653084153126,0.4896728661407671
0.3117601958864128,0.3117601958864128,0.3117601958864129,0.311760195886413,0.950153143877801
0.3896631545043231,0.38966315450432276,0.38966315450432304,0.389663154504323,0.9209455528549132
0.21120695771494122,0.21120695771494122,0.2112069577149413,0.21120695771494125,0.9774377044079731
0.8804813631626096,0.8804813631626096,0.8804813631626096,0.8804813631626097,0.4740056935691156
0.9054821029513055,0.9054821029513052,0.9054821029513052,0.9054821029513053,0.42430240185012064
0.7408817707789211,0.7408817707789211,0.7408817707789213,0.7408817707789211,0.6715881932821455
0.9161062202025846,0.9161062202025846,0.9161062202025845,0.9161062202025846,0.4008503075556537
0.8486253855128041,0.8486253855128041,0.8486253855128041,0.8486253855128042,0.5289269345821577
0.19747803901277214,0.19747803901277214,0.19747803901277214,0.19747803901277203,0.980304080775908
0.8353116937209133,0.835311693720913,0.835311693720913,0.8353116937209131,0.5497122287575635
0.601505818446972,0.6015058184469717,0.6015058184469719,0.6015058184469719,0.7988391197402639
0.9546196181224821,0.9546196181224818,0.954619618122482,0.954619618122482,0.29772797151375086
0.07732118692759109,0.07732118692759109,0.07732118692759125,0.07732118692759123,0.9970056162191707
0.962526092095053,0.962526092095053,0.9625260920950529,0.962526092095053,0.2710855488458627
0.9495817322714145,0.9495817322714145,0.9495817322714145,0.9495817322714145,0.31342198583077396
0.9522775903770583,0.952277590377058,0.9522775903770581,0.9522775903770582,0.3051345714785186
0.10243538272392252,0.10243538272392252,0.10243538272392252,0.10243538272392268,0.994738663116487
0.8039901485424241,0.8039901485424241,0.8039901485424242,0.8039901485424245,0.5945844978543219
0.3541867396423914,0.3541867396423914,0.3541867396423915,0.35418673964239145,0.9351648706594902
0.44610101970649707,0.44610101970649707,0.4461010197064971,0.4461010197064971,0.8949669899621641
0.5765905149718411,0.5765905149718411,0.5765905149718411,0.5765905149718412,0.8170065548268212
0.017620301194875367,0.017620301194875367,0.01762030119487542,0.01762030119487551,0.999844681137578
0.5499168701861362,0.5499168701861362,0.5499168701861361,0.5499168701861361,0.8351952519976951
0.36314785277740746,0.36314785277740746,0.36314785277740746,0.36314785277740735,0.9317211813336049
0.31596885128861185,0.3159688512886116,0.31596885128861174,0.3159688512886118,0.9487616870669432
0.999751242025611,0.9997512420256108,0.9997512420256109,0.9997512420256109,0.022165640206711947
0.3292218008112793,0.3292218008112793,0.32922180081127933,0.3292218008112792,0.9442440848102208
0.4707273979294849,0.4707273979294849,0.47072739792948487,0.47072739792948487,0.8822612664985724
0.3657370488398479,0.3657370488398479,0.3657370488398481,0.365737048839848,0.9307077320565029
0.10028040774552602,0.10028040774552602,0.10028040774552614,0.10028040774552617,0.9949582535376941
0.9736837779148723,0.9736837779148719,0.9736837779148719,0.973683777914872,0.227793663838154
0.2429679521890648,0.2429679521890648,0.2429679521890648,0.24296795218906486,0.9700295547080473
0.38183862269002344,0.38183862269002344,0.38183862269002344,0.3818386226900235,0.9242175849451324
0.04595585829525608,0.04595585829525608,0.04595585829525602,0.045955858295256086,0.9989432018498774
0.9684242871639661,0.968424287163966,0.968424287163966,0.968424287163966,0.24920123469519173
0.8227461929830355,0.8227461929830355,0.8227461929830354,0.8227461929830356,0.5683471120586515
0.26345555140435717,0.26345555140435684,0.263455551404357,0.26345555140435706,0.9646659838709295
0.9542898443109615,0.9542898443109615,0.9542898443109614,0.9542898443109615,0.29878308383827845
0.9859468829025115,0.9859468829025115,0.9859468829025115,0.9859468829025115,0.1669409778812381
0.9944137894612682,0.9944137894612682,0.9944137894612682,0.9944137894612682,0.10542523794701035
0.08075670071281608,0.08075670071281608,0.0807567007128161,0.08075670071281624,0.9967331777072055
0.6887391642873856,0.6887391642873856,0.6887391642873856,0.6887391642873855,0.7249694715709148
0.9692869161750476,0.9692869161750473,0.9692869161750474,0.9692869161750475,0.2458255815794471
0.19228828220632826,0.19228828220632826,0.19228828220632824,0.1922882822063284,0.9813354071538076
0.7837585363707432,0.7837585363707432,0.7837585363707431,0.7837585363707434,0.6210112631531646
0.6742100326512395,0.6742100326512391,0.6742100326512392,0.6742100326512392,0.7385018280706719
0.9943912973476059,0.9943912973476056,0.9943912973476057,0.9943912973476057,0.1056369528622838
0.9701803106670392,0.9701803106670389,0.970180310667039,0.9701803106670391,0.24227675536591348
0.77059645267196,0.77059645267196,0.7705964526719599,0.77059645267196,0.6372712834319608
0.9895080315882708,0.9895080315882706,0.9895080315882705,0.9895080315882707,0.14435658806372365
0.9979240823009642,0.9979240823009642,0.9979240823009641,0.9979240823009642,0.06426886034187582
0.6825570841455282,0.6825570841455282,0.6825570841455282,0.6825570841455282,0.7307933613821216
0.7780814289602522,0.7780814289602519,0.778081428960252,0.778081428960252,0.6281100265947591
0.8946269382634797,0.8946269382634797,0.8946269382634797,0.8946269382634797,0.44673497926113814
0.9246296385998075,0.9246296385998072,0.9246296385998073,0.9246296385998074,0.38077931584781394
0.8237630958463453,0.8237630958463453,0.8237630958463452,0.8237630958463452,0.5668721609821248
0.6713856477559302,0.67138564775593,0.67138564775593,0.6713856477559301,0.7410706941130336
0.0728915783829101,0.0728915783829101,0.07289157838291017,0.07289157838291026,0.9973393088851233
0.9786430932384551,0.9786430932384548,0.9786430932384548,0.9786430932384549,0.20545403260710907
0.9176224662026757,0.9176224662026757,0.9176224662026755,0.9176224662026756,0.3973673252682379
0.7312299756576682,0.7312299756576682,0.7312299756576681,0.7312299756576681,0.6820852209396621
0.9573283556164605,0.9573283556164605,0.9573283556164602,0.9573283556164605,0.28890141307424444
0.9987201910956494,0.998720191095649,0.998720191095649,0.9987201910956492,0.05044215128409267
0.8547917361133912,0.8547917361133909,0.854791736113391,0.8547917361133911,0.5189024213500938
0.8662626917804381,0.8662626917804381,0.8662626917804379,0.8662626917804381,0.4995172949415984
0.8256219599502347,0.8256219599502347,0.8256219599502347,0.8256219599502347,0.5641612980715962
0.6261218985658185,0.6261218985658185,0.6261218985658185,0.6261218985658185,0.7796931776561377
0.9666772078061179,0.9666772078061179,0.9666772078061178,0.9666772078061179,0.25589272092548376
0.8810441612189085,0.8810441612189085,0.8810441612189084,0.8810441612189085,0.4729588063018597
0.15387284091787778,0.15387284091787778,0.15387284091787792,0.1538728409178778,0.9880886117326168
0.456532246776015,0.456532246776015,0.456532246776015,0.45653224677601506,0.8896904870193305
0.8566705251470252,0.856670525147025,0.856670525147025,0.856670525147025,0.5157947490328988
0.5890096092550057,0.5890096092550057,0.5890096092550058,0.5890096092550058,0.8080980430835033
0.7291099072432042,0.729109907243204,0.729109907243204,0.7291099072432041,0.6843511517163957
0.05168545050873938,0.05168545050873938,0.051685450508739274,0.05168545050873925,0.9986630904642947
0.17359766514899805,0.17359766514899805,0.17359766514899813,0.17359766514899808,0.9848141103274071
0.9992825340497931,0.9992825340497931,0.9992825340497928,0.9992825340497931,0.03773766047338213
0.12360744233594295,0.12360744233594295,0.12360744233594292,0.1236074423359431,0.9923298105552345
0.9297828635741096,0.9297828635741096,0.9297828635741096,0.9297828635741096,0.36801849719557816
0.8866997401983712,0.8866997401983712,0.8866997401983711,0.8866997401983712,0.46226900933982334
0.14193413246771736,0.14193413246771708,0.1419341324677172,0.14193413246771724,0.9898743345940475
0.6507085422453424,0.6507085422453421,0.6507085422453422,0.6507085422453422,0.7592926971822039
0.5930188005876749,0.5930188005876749,0.593018800587675,0.593018800587675,0.8051602095420354
0.11950430337822354,0.11950430337822354,0.1195043033782237,0.1195043033782237,0.9928323782782824
0.7720349525669932,0.7720349525669932,0.7720349525669932,0.7720349525669931,0.6355277202141426
0.7423703495537013,0.7423703495537013,0.7423703495537013,0.7423703495537014,0.6699422426545042
0.5119662823604809,0.5119662823604809,0.5119662823604808,0.5119662823604809,0.8589847856504668
0.18686883117002737,0.18686883117002737,0.18686883117002737,0.18686883117002728,0.9823819566316059
0.5814965705102965,0.5814965705102962,0.5814965705102964,0.5814965705102964,0.8135216365476254
0.38251368363109556,0.38251368363109556,0.3825136836310956,0.3825136836310957,0.9239383594198194
0.040509256145933814,0.040509256145933814,0.0405092561459337,0.04050925614593382,0.9991789406414191
0.9020208293403884,0.9020208293403881,0.9020208293403882,0.9020208293403883,0.4316114884277444
0.7035752892733816,0.7035752892733813,0.7035752892733814,0.7035752892733814,0.7105789474413723
